date,F_total,F_anthro,F_nat,F_co2,F_wmghg,F_aero,F_solar,F_volc
1948.875,0.7678,0.6526,0.1152,0.6000,0.3126,-0.3900,0.1452,-0.0300
1948.959,0.7712,0.6535,0.1177,0.6000,0.3135,-0.3900,0.1427,-0.0250
1949.042,0.7696,0.6544,0.1152,0.6000,0.3144,-0.3900,0.1402,-0.0250
1949.125,0.7606,0.6553,0.1052,0.6000,0.3153,-0.3900,0.1377,-0.0325
1949.209,0.7265,0.6563,0.0702,0.6000,0.3163,-0.3900,0.1352,-0.0650
1949.292,0.7224,0.6572,0.0652,0.6000,0.3172,-0.3900,0.1327,-0.0675
1949.375,0.7083,0.6581,0.0502,0.6000,0.3181,-0.3900,0.1302,-0.0800
1949.459,0.6918,0.6590,0.0327,0.6000,0.3190,-0.3900,0.1277,-0.0950
1949.542,0.6777,0.6600,0.0178,0.6000,0.3200,-0.3900,0.1253,-0.1075
1949.625,0.6711,0.6609,0.0103,0.6000,0.3209,-0.3900,0.1228,-0.1125
1949.709,0.6721,0.6618,0.0103,0.6000,0.3218,-0.3900,0.1203,-0.1100
1949.792,0.6787,0.6619,0.0168,0.6000,0.3219,-0.3900,0.1193,-0.1025
1949.875,0.6853,0.6619,0.0234,0.6000,0.3219,-0.3900,0.1184,-0.0950
1949.959,0.6920,0.6619,0.0301,0.6000,0.3219,-0.3900,0.1176,-0.0875
1950.042,0.6937,0.6619,0.0318,0.6000,0.3219,-0.3900,0.1168,-0.0850
1950.125,0.7003,0.6619,0.0384,0.6000,0.3219,-0.3900,0.1159,-0.0775
1950.209,0.7045,0.6619,0.0426,0.6000,0.3219,-0.3900,0.1151,-0.0725
1950.292,0.7037,0.6619,0.0418,0.6000,0.3219,-0.3900,0.1143,-0.0725
1950.375,0.6853,0.6619,0.0234,0.6000,0.3219,-0.3900,0.1134,-0.0900
1950.459,0.6920,0.6619,0.0301,0.6000,0.3219,-0.3900,0.1126,-0.0825
1950.542,0.6987,0.6619,0.0368,0.6000,0.3219,-0.3900,0.1118,-0.0750
1950.625,0.7004,0.6619,0.0385,0.6000,0.3219,-0.3900,0.1110,-0.0725
1950.709,0.7070,0.6619,0.0451,0.6000,0.3219,-0.3900,0.1101,-0.0650
1950.792,0.7077,0.6627,0.0450,0.6007,0.3227,-0.3914,0.1050,-0.0600
1950.875,0.7078,0.6636,0.0442,0.6015,0.3236,-0.3931,0.0992,-0.0550
1950.959,0.7054,0.6645,0.0409,0.6024,0.3245,-0.3947,0.0934,-0.0525
1951.042,0.7056,0.6655,0.0401,0.6032,0.3255,-0.3964,0.0876,-0.0475
1951.125,0.7057,0.6664,0.0393,0.6040,0.3264,-0.3981,0.0818,-0.0425
1951.209,0.7033,0.6673,0.0360,0.6049,0.3273,-0.3997,0.0760,-0.0400
1951.292,0.6984,0.6682,0.0302,0.6057,0.3282,-0.4014,0.0702,-0.0400
1951.375,0.6985,0.6691,0.0294,0.6065,0.3291,-0.4030,0.0644,-0.0350
1951.459,0.6961,0.6701,0.0260,0.6074,0.3301,-0.4047,0.0585,-0.0325
1951.542,0.6937,0.6710,0.0227,0.6082,0.3310,-0.4064,0.0527,-0.0300
1951.625,0.6913,0.6719,0.0194,0.6090,0.3319,-0.4080,0.0469,-0.0275
1951.709,0.6514,0.6728,-0.0214,0.6098,0.3328,-0.4097,0.0411,-0.0625
1951.792,0.6287,0.6730,-0.0443,0.6107,0.3330,-0.4107,0.0407,-0.0850
1951.875,0.6370,0.6730,-0.0360,0.6115,0.3330,-0.4115,0.0415,-0.0775
1951.959,0.6428,0.6730,-0.0302,0.6123,0.3330,-0.4123,0.0423,-0.0725
1952.042,0.6162,0.6730,-0.0568,0.6132,0.3330,-0.4132,0.0432,-0.1000
1952.125,0.6120,0.6730,-0.0610,0.6140,0.3330,-0.4140,0.0440,-0.1050
1952.209,0.6203,0.6730,-0.0527,0.6148,0.3330,-0.4148,0.0448,-0.0975
1952.292,0.6212,0.6730,-0.0518,0.6157,0.3330,-0.4157,0.0457,-0.0975
1952.375,0.6220,0.6730,-0.0510,0.6165,0.3330,-0.4165,0.0465,-0.0975
1952.459,0.6278,0.6730,-0.0452,0.6173,0.3330,-0.4173,0.0473,-0.0925
1952.542,0.6286,0.6730,-0.0444,0.6181,0.3330,-0.4181,0.0481,-0.0925
1952.625,0.6320,0.6730,-0.0410,0.6190,0.3330,-0.4190,0.0490,-0.0900
1952.709,0.6303,0.6730,-0.0427,0.6198,0.3330,-0.4198,0.0498,-0.0925
1952.792,0.6368,0.6737,-0.0369,0.6200,0.3337,-0.4213,0.0481,-0.0850
1952.875,0.6402,0.6746,-0.0344,0.6200,0.3346,-0.4229,0.0456,-0.0800
1952.959,0.6462,0.6756,-0.0294,0.6200,0.3356,-0.4246,0.0431,-0.0725
1953.042,0.6496,0.6765,-0.0269,0.6200,0.3365,-0.4263,0.0406,-0.0675
1953.125,0.6530,0.6774,-0.0244,0.6200,0.3374,-0.4279,0.0381,-0.0625
1953.209,0.6564,0.6783,-0.0219,0.6200,0.3383,-0.4296,0.0356,-0.0575
1953.292,0.6599,0.6792,-0.0194,0.6200,0.3392,-0.4312,0.0331,-0.0525
1953.375,0.6583,0.6802,-0.0219,0.6200,0.3402,-0.4329,0.0306,-0.0525
1953.459,0.6242,0.6811,-0.0569,0.6200,0.3411,-0.4346,0.0281,-0.0850
1953.542,0.6227,0.6820,-0.0593,0.6200,0.3420,-0.4362,0.0257,-0.0850
1953.625,0.6061,0.6829,-0.0768,0.6200,0.3429,-0.4379,0.0232,-0.1000
1953.709,0.5895,0.6839,-0.0943,0.6200,0.3439,-0.4396,0.0207,-0.1150
1953.792,0.5905,0.6842,-0.0937,0.6206,0.3448,-0.4406,0.0188,-0.1125
1953.875,0.5914,0.6843,-0.0929,0.6214,0.3457,-0.4414,0.0171,-0.1100
1953.959,0.5823,0.6843,-0.1020,0.6223,0.3466,-0.4423,0.0155,-0.1175
1954.042,0.5757,0.6844,-0.1087,0.6231,0.3475,-0.4431,0.0138,-0.1225
1954.125,0.5792,0.6845,-0.1054,0.6239,0.3485,-0.4439,0.0121,-0.1175
1954.209,0.5776,0.6846,-0.1070,0.6248,0.3494,-0.4448,0.0105,-0.1175
1954.292,0.5860,0.6847,-0.0987,0.6256,0.3503,-0.4456,0.0088,-0.1075
1954.375,0.5920,0.6848,-0.0928,0.6264,0.3512,-0.4464,0.0072,-0.1000
1954.459,0.5979,0.6849,-0.0870,0.6273,0.3521,-0.4473,0.0055,-0.0925
1954.542,0.6038,0.6850,-0.0812,0.6281,0.3531,-0.4481,0.0038,-0.0850
1954.625,0.6073,0.6851,-0.0778,0.6289,0.3540,-0.4489,0.0022,-0.0800
1954.709,0.6132,0.6852,-0.0720,0.6297,0.3549,-0.4497,0.0005,-0.0725
1954.792,0.6188,0.6852,-0.0664,0.6306,0.3552,-0.4511,0.0011,-0.0675
1954.875,0.6255,0.6852,-0.0597,0.6314,0.3552,-0.4528,0.0028,-0.0625
1954.959,0.6322,0.6852,-0.0530,0.6322,0.3552,-0.4545,0.0045,-0.0575
1955.042,0.6363,0.6852,-0.0489,0.6331,0.3552,-0.4561,0.0061,-0.0550
1955.125,0.6455,0.6852,-0.0397,0.6339,0.3552,-0.4578,0.0078,-0.0475
1955.209,0.6496,0.6852,-0.0356,0.6347,0.3552,-0.4594,0.0094,-0.0450
1955.292,0.6538,0.6852,-0.0314,0.6356,0.3552,-0.4611,0.0111,-0.0425
1955.375,0.6605,0.6852,-0.0247,0.6364,0.3552,-0.4628,0.0128,-0.0375
1955.459,0.6646,0.6852,-0.0206,0.6372,0.3552,-0.4644,0.0144,-0.0350
1955.542,0.6663,0.6852,-0.0189,0.6380,0.3552,-0.4661,0.0161,-0.0350
1955.625,0.6630,0.6852,-0.0222,0.6389,0.3552,-0.4678,0.0178,-0.0400
1955.709,0.6471,0.6852,-0.0381,0.6397,0.3552,-0.4694,0.0194,-0.0575
1955.792,0.6555,0.6858,-0.0303,0.6405,0.3558,-0.4705,0.0222,-0.0525
1955.875,0.6647,0.6867,-0.0220,0.6414,0.3567,-0.4714,0.0255,-0.0475
1955.959,0.6714,0.6876,-0.0162,0.6422,0.3576,-0.4722,0.0288,-0.0450
1956.042,0.6807,0.6886,-0.0079,0.6430,0.3586,-0.4730,0.0321,-0.0400
1956.125,0.6874,0.6895,-0.0021,0.6439,0.3595,-0.4739,0.0354,-0.0375
1956.209,0.6942,0.6904,0.0038,0.6447,0.3604,-0.4747,0.0388,-0.0350
1956.292,0.7009,0.6913,0.0096,0.6455,0.3613,-0.4755,0.0421,-0.0325
1956.375,0.7077,0.6923,0.0154,0.6464,0.3623,-0.4764,0.0454,-0.0300
1956.459,0.7119,0.6932,0.0187,0.6472,0.3632,-0.4772,0.0487,-0.0300
1956.542,0.7211,0.6941,0.0271,0.6480,0.3641,-0.4780,0.0521,-0.0250
1956.625,0.7254,0.6950,0.0304,0.6488,0.3650,-0.4788,0.0554,-0.0250
1956.709,0.7321,0.6959,0.0362,0.6497,0.3659,-0.4797,0.0587,-0.0225
1956.792,0.7379,0.6969,0.0410,0.6505,0.3669,-0.4810,0.0635,-0.0225
1956.875,0.7471,0.6978,0.0493,0.6513,0.3678,-0.4827,0.0693,-0.0200
1956.959,0.7539,0.6987,0.0552,0.6522,0.3687,-0.4843,0.0752,-0.0200
1957.042,0.7631,0.6996,0.0635,0.6530,0.3696,-0.4860,0.0810,-0.0175
1957.125,0.7698,0.7005,0.0693,0.6538,0.3705,-0.4877,0.0868,-0.0175
1957.209,0.7791,0.7015,0.0776,0.6547,0.3715,-0.4893,0.0926,-0.0150
1957.292,0.7858,0.7024,0.0834,0.6555,0.3724,-0.4910,0.0984,-0.0150
1957.375,0.7950,0.7033,0.0917,0.6563,0.3733,-0.4926,0.1042,-0.0125
1957.459,0.8018,0.7042,0.0975,0.6571,0.3742,-0.4943,0.1100,-0.0125
1957.542,0.8085,0.7052,0.1034,0.6580,0.3752,-0.4960,0.1159,-0.0125
1957.625,0.8152,0.7061,0.1092,0.6588,0.3761,-0.4976,0.1217,-0.0125
1957.709,0.8220,0.7070,0.1150,0.6596,0.3770,-0.4993,0.1275,-0.0125
1957.792,0.8303,0.7075,0.1228,0.6605,0.3779,-0.5009,0.1328,-0.0100
1957.875,0.8353,0.7075,0.1278,0.6613,0.3788,-0.5026,0.1378,-0.0100
1957.959,0.8429,0.7076,0.1353,0.6621,0.3798,-0.5043,0.1428,-0.0075
1958.042,0.8480,0.7077,0.1403,0.6630,0.3807,-0.5059,0.1478,-0.0075
1958.125,0.8531,0.7078,0.1453,0.6638,0.3816,-0.5076,0.1528,-0.0075
1958.209,0.8581,0.7079,0.1502,0.6646,0.3825,-0.5092,0.1577,-0.0075
1958.292,0.8632,0.7080,0.1552,0.6655,0.3835,-0.5109,0.1627,-0.0075
1958.375,0.8683,0.7081,0.1602,0.6663,0.3844,-0.5126,0.1677,-0.0075
1958.459,0.8734,0.7082,0.1652,0.6671,0.3853,-0.5142,0.1727,-0.0075
1958.542,0.8809,0.7083,0.1727,0.6679,0.3862,-0.5159,0.1777,-0.0050
1958.625,0.8860,0.7084,0.1777,0.6688,0.3871,-0.5176,0.1827,-0.0050
1958.709,0.8911,0.7085,0.1826,0.6696,0.3881,-0.5192,0.1876,-0.0050
1958.792,0.8935,0.7099,0.1837,0.6709,0.3890,-0.5204,0.1887,-0.0050
1958.875,0.8936,0.7124,0.1812,0.6725,0.3899,-0.5213,0.1862,-0.0050
1958.959,0.8937,0.7150,0.1787,0.6742,0.3908,-0.5221,0.1837,-0.0050
1959.042,0.8938,0.7176,0.1762,0.6759,0.3918,-0.5229,0.1812,-0.0050
1959.125,0.8939,0.7202,0.1737,0.6775,0.3927,-0.5238,0.1787,-0.0050
1959.209,0.8940,0.7228,0.1712,0.6792,0.3936,-0.5246,0.1762,-0.0050
1959.292,0.8941,0.7254,0.1687,0.6808,0.3945,-0.5254,0.1737,-0.0050
1959.375,0.8942,0.7279,0.1662,0.6825,0.3954,-0.5263,0.1712,-0.0050
1959.459,0.8943,0.7305,0.1638,0.6842,0.3964,-0.5271,0.1688,-0.0050
1959.542,0.8944,0.7331,0.1613,0.6858,0.3973,-0.5279,0.1663,-0.0050
1959.625,0.8945,0.7357,0.1588,0.6875,0.3982,-0.5287,0.1638,-0.0050
1959.709,0.8946,0.7383,0.1563,0.6891,0.3991,-0.5296,0.1613,-0.0050
1959.792,0.8938,0.7392,0.1546,0.6904,0.4000,-0.5308,0.1596,-0.0050
1959.875,0.8923,0.7385,0.1538,0.6912,0.4010,-0.5325,0.1588,-0.0050
1959.959,0.8907,0.7378,0.1529,0.6921,0.4019,-0.5341,0.1579,-0.0050
1960.042,0.8891,0.7370,0.1521,0.6929,0.4028,-0.5358,0.1571,-0.0050
1960.125,0.8876,0.7363,0.1513,0.6937,0.4037,-0.5375,0.1563,-0.0050
1960.209,0.8860,0.7355,0.1504,0.6946,0.4047,-0.5391,0.1554,-0.0050
1960.292,0.8519,0.7348,0.1171,0.6954,0.4056,-0.5408,0.1546,-0.0375
1960.375,0.8179,0.7341,0.0838,0.6962,0.4065,-0.5424,0.1538,-0.0700
1960.459,0.7813,0.7333,0.0480,0.6970,0.4074,-0.5441,0.1530,-0.1050
1960.542,0.7422,0.7326,0.0096,0.6979,0.4083,-0.5458,0.1521,-0.1425
1960.625,0.7081,0.7318,-0.0237,0.6987,0.4093,-0.5474,0.1513,-0.1750
1960.709,0.6716,0.7311,-0.0595,0.6995,0.4102,-0.5491,0.1505,-0.2100
1960.792,0.6696,0.7311,-0.0615,0.7004,0.4107,-0.5504,0.1485,-0.2100
1960.875,0.6671,0.7319,-0.0648,0.7012,0.4107,-0.5512,0.1452,-0.2100
1960.959,0.6646,0.7327,-0.0681,0.7020,0.4107,-0.5520,0.1419,-0.2100
1961.042,0.6771,0.7336,-0.0564,0.7029,0.4107,-0.5529,0.1386,-0.1950
1961.125,0.6546,0.7344,-0.0798,0.7037,0.4107,-0.5537,0.1352,-0.2150
1961.209,0.5796,0.7352,-0.1556,0.7045,0.4107,-0.5545,0.1319,-0.2875
1961.292,0.5496,0.7361,-0.1864,0.7054,0.4107,-0.5554,0.1286,-0.3150
1961.375,0.5722,0.7369,-0.1647,0.7062,0.4107,-0.5562,0.1253,-0.2900
1961.459,0.5797,0.7377,-0.1581,0.7070,0.4107,-0.5570,0.1219,-0.2800
1961.542,0.5972,0.7385,-0.1414,0.7078,0.4107,-0.5578,0.1186,-0.2600
1961.625,0.5872,0.7394,-0.1522,0.7087,0.4107,-0.5587,0.1153,-0.2675
1961.709,0.5572,0.7402,-0.1830,0.7095,0.4107,-0.5595,0.1120,-0.2950
1961.792,0.5587,0.7407,-0.1820,0.7103,0.4111,-0.5607,0.1080,-0.2900
1961.875,0.5638,0.7408,-0.1770,0.7112,0.4120,-0.5623,0.1030,-0.2800
1961.959,0.5814,0.7409,-0.1595,0.7120,0.4129,-0.5640,0.0980,-0.2575
1962.042,0.5966,0.7410,-0.1445,0.7128,0.4138,-0.5657,0.0930,-0.2375
1962.125,0.6042,0.7411,-0.1369,0.7137,0.4148,-0.5673,0.0881,-0.2250
1962.209,0.4793,0.7412,-0.2619,0.7145,0.4157,-0.5690,0.0831,-0.3450
1962.292,0.4419,0.7413,-0.2994,0.7153,0.4166,-0.5706,0.0781,-0.3775
1962.375,0.4620,0.7414,-0.2794,0.7161,0.4175,-0.5723,0.0731,-0.3525
1962.459,0.4796,0.7415,-0.2619,0.7170,0.4184,-0.5740,0.0681,-0.3300
1962.542,0.4697,0.7416,-0.2719,0.7178,0.4194,-0.5756,0.0631,-0.3350
1962.625,0.3998,0.7417,-0.3418,0.7186,0.4203,-0.5773,0.0582,-0.4000
1962.709,0.4274,0.7417,-0.3143,0.7195,0.4212,-0.5789,0.0532,-0.3675
1962.792,0.4343,0.7421,-0.3078,0.7203,0.4221,-0.5806,0.0497,-0.3575
1962.875,0.4569,0.7431,-0.2861,0.7211,0.4231,-0.5823,0.0489,-0.3350
1962.959,0.4795,0.7440,-0.2645,0.7220,0.4240,-0.5839,0.0480,-0.3125
1963.042,0.4871,0.7449,-0.2578,0.7228,0.4249,-0.5856,0.0472,-0.3050
1963.125,0.4947,0.7458,-0.2511,0.7236,0.4258,-0.5872,0.0464,-0.2975
1963.209,0.4848,0.7467,-0.2620,0.7245,0.4267,-0.5889,0.0455,-0.3075
1963.292,0.3599,0.7477,-0.3878,0.7253,0.4277,-0.5906,0.0447,-0.4325
1963.375,-0.0525,0.7486,-0.8011,0.7261,0.4286,-0.5922,0.0439,-0.8450
1963.459,-0.3824,0.7495,-1.1319,0.7269,0.4295,-0.5939,0.0431,-1.1750
1963.542,-0.4973,0.7504,-1.2478,0.7278,0.4304,-0.5956,0.0422,-1.2900
1963.625,-0.6123,0.7514,-1.3636,0.7286,0.4314,-0.5972,0.0414,-1.4050
1963.709,-0.7197,0.7523,-1.4719,0.7294,0.4323,-0.5989,0.0406,-1.5125
1963.792,-1.0923,0.7532,-1.8455,0.7303,0.4332,-0.6003,0.0395,-1.8850
1963.875,-1.4206,0.7541,-2.1747,0.7311,0.4341,-0.6011,0.0378,-2.2125
1963.959,-1.3313,0.7550,-2.0864,0.7319,0.4350,-0.6019,0.0361,-2.1225
1964.042,-1.2046,0.7560,-1.9605,0.7328,0.4360,-0.6028,0.0345,-1.9950
1964.125,-1.0753,0.7569,-1.8322,0.7336,0.4369,-0.6036,0.0328,-1.8650
1964.209,-0.9510,0.7578,-1.7088,0.7344,0.4378,-0.6044,0.0312,-1.7400
1964.292,-0.8818,0.7587,-1.6405,0.7353,0.4387,-0.6053,0.0295,-1.6700
1964.375,-0.8800,0.7597,-1.6397,0.7361,0.4397,-0.6061,0.0278,-1.6675
1964.459,-0.9633,0.7606,-1.7238,0.7369,0.4406,-0.6069,0.0262,-1.7500
1964.542,-1.2090,0.7615,-1.9705,0.7377,0.4415,-0.6077,0.0245,-1.9950
1964.625,-1.2072,0.7624,-1.9696,0.7386,0.4424,-0.6086,0.0229,-1.9925
1964.709,-1.0730,0.7633,-1.8363,0.7394,0.4433,-0.6094,0.0212,-1.8575
1964.792,-0.9532,0.7645,-1.7177,0.7402,0.4443,-0.6105,0.0198,-1.7375
1964.875,-0.8698,0.7662,-1.6361,0.7411,0.4452,-0.6121,0.0189,-1.6550
1964.959,-0.7964,0.7680,-1.5644,0.7419,0.4461,-0.6138,0.0181,-1.5825
1965.042,-0.7130,0.7698,-1.4827,0.7427,0.4470,-0.6155,0.0173,-1.5000
1965.125,-0.6296,0.7715,-1.4011,0.7436,0.4479,-0.6171,0.0164,-1.4175
1965.209,-0.5386,0.7733,-1.3119,0.7444,0.4489,-0.6188,0.0156,-1.3275
1965.292,-0.4427,0.7750,-1.2177,0.7452,0.4498,-0.6204,0.0148,-1.2325
1965.375,-0.3743,0.7768,-1.1510,0.7460,0.4507,-0.6221,0.0140,-1.1650
1965.459,-0.2959,0.7785,-1.0744,0.7469,0.4516,-0.6238,0.0131,-1.0875
1965.542,-0.2224,0.7803,-1.0027,0.7477,0.4526,-0.6254,0.0123,-1.0150
1965.625,-0.1415,0.7820,-0.9235,0.7485,0.4535,-0.6271,0.0115,-0.9350
1965.709,-0.0731,0.7838,-0.8569,0.7494,0.4544,-0.6287,0.0106,-0.8675
1965.792,-0.0172,0.7853,-0.8025,0.7502,0.4553,-0.6304,0.0100,-0.8125
1965.875,0.0162,0.7862,-0.7700,0.7510,0.4562,-0.6321,0.0100,-0.7800
1965.959,-0.0178,0.7872,-0.8050,0.7519,0.4572,-0.6337,0.0100,-0.8150
1966.042,-0.0194,0.7881,-0.8075,0.7527,0.4581,-0.6354,0.0100,-0.8175
1966.125,0.0315,0.7890,-0.7575,0.7535,0.4590,-0.6370,0.0100,-0.7675
1966.209,0.0799,0.7899,-0.7100,0.7544,0.4599,-0.6387,0.0100,-0.7200
1966.292,0.1284,0.7909,-0.6625,0.7552,0.4609,-0.6404,0.0100,-0.6725
1966.375,0.1718,0.7918,-0.6200,0.7560,0.4618,-0.6420,0.0100,-0.6300
1966.459,0.2127,0.7927,-0.5800,0.7568,0.4627,-0.6437,0.0100,-0.5900
1966.542,0.2536,0.7936,-0.5400,0.7577,0.4636,-0.6453,0.0100,-0.5500
1966.625,0.2895,0.7945,-0.5050,0.7585,0.4645,-0.6470,0.0100,-0.5150
1966.709,0.3280,0.7955,-0.4675,0.7593,0.4655,-0.6487,0.0100,-0.4775
1966.792,0.3647,0.7966,-0.4318,0.7603,0.4666,-0.6503,0.0107,-0.4425
1966.875,0.4024,0.7984,-0.3960,0.7620,0.4684,-0.6520,0.0140,-0.4100
1966.959,0.4401,0.8003,-0.3602,0.7637,0.4703,-0.6537,0.0173,-0.3775
1967.042,0.4752,0.8021,-0.3269,0.7653,0.4721,-0.6553,0.0206,-0.3475
1967.125,0.5079,0.8039,-0.2960,0.7670,0.4739,-0.6570,0.0240,-0.3200
1967.209,0.5381,0.8058,-0.2677,0.7686,0.4758,-0.6586,0.0273,-0.2950
1967.292,0.5682,0.8076,-0.2394,0.7703,0.4776,-0.6603,0.0306,-0.2700
1967.375,0.5634,0.8095,-0.2461,0.7720,0.4795,-0.6620,0.0339,-0.2800
1967.459,0.5336,0.8113,-0.2778,0.7736,0.4813,-0.6636,0.0372,-0.3150
1967.542,0.4987,0.8132,-0.3144,0.7753,0.4832,-0.6653,0.0406,-0.3550
1967.625,0.4614,0.8150,-0.3536,0.7769,0.4850,-0.6669,0.0439,-0.3975
1967.709,0.4241,0.8168,-0.3928,0.7786,0.4868,-0.6686,0.0472,-0.4400
1967.792,0.3891,0.8185,-0.4295,0.7801,0.4885,-0.6701,0.0505,-0.4800
1967.875,0.4308,0.8195,-0.3886,0.7810,0.4895,-0.6710,0.0539,-0.4425
1967.959,0.4701,0.8204,-0.3503,0.7818,0.4904,-0.6718,0.0572,-0.4075
1968.042,0.5068,0.8213,-0.3145,0.7826,0.4913,-0.6726,0.0605,-0.3750
1968.125,0.5411,0.8222,-0.2812,0.7835,0.4922,-0.6735,0.0638,-0.3450
1968.209,0.5728,0.8232,-0.2504,0.7843,0.4932,-0.6743,0.0671,-0.3175
1968.292,0.6020,0.8241,-0.2220,0.7851,0.4941,-0.6751,0.0705,-0.2925
1968.375,0.5438,0.8250,-0.2812,0.7859,0.4950,-0.6759,0.0738,-0.3550
1968.459,0.3805,0.8259,-0.4454,0.7868,0.4959,-0.6768,0.0771,-0.5225
1968.542,0.2173,0.8268,-0.6096,0.7876,0.4968,-0.6776,0.0804,-0.6900
1968.625,0.0565,0.8278,-0.7713,0.7884,0.4978,-0.6784,0.0837,-0.8550
1968.709,-0.1067,0.8287,-0.9354,0.7893,0.4987,-0.6793,0.0871,-1.0225
1968.792,-0.2678,0.8298,-1.0976,0.7902,0.4997,-0.6802,0.0899,-1.1875
1968.875,-0.2259,0.8325,-1.0584,0.7919,0.5016,-0.6819,0.0891,-1.1475
1968.959,-0.1891,0.8352,-1.0243,0.7935,0.5034,-0.6835,0.0882,-1.1125
1969.042,-0.1473,0.8378,-0.9851,0.7952,0.5052,-0.6852,0.0874,-1.0725
1969.125,-0.1079,0.8405,-0.9484,0.7968,0.5071,-0.6868,0.0866,-1.0350
1969.209,-0.0661,0.8432,-0.9093,0.7985,0.5089,-0.6885,0.0857,-0.9950
1969.292,-0.0267,0.8459,-0.8726,0.8002,0.5108,-0.6902,0.0849,-0.9575
1969.375,0.0151,0.8485,-0.8334,0.8018,0.5126,-0.6918,0.0841,-0.9175
1969.459,0.0570,0.8512,-0.7942,0.8035,0.5145,-0.6935,0.0833,-0.8775
1969.542,0.0963,0.8539,-0.7576,0.8051,0.5163,-0.6951,0.0824,-0.8400
1969.625,0.1382,0.8566,-0.7184,0.8068,0.5182,-0.6968,0.0816,-0.8000
1969.709,0.1750,0.8592,-0.6842,0.8085,0.5200,-0.6985,0.0808,-0.7650
1969.792,0.2168,0.8618,-0.6449,0.8101,0.5218,-0.7001,0.0801,-0.7250
1969.875,0.2561,0.8627,-0.6066,0.8118,0.5227,-0.7018,0.0809,-0.6875
1969.959,0.2978,0.8636,-0.5658,0.8135,0.5236,-0.7035,0.0817,-0.6475
1970.042,0.3396,0.8645,-0.5249,0.8151,0.5245,-0.7051,0.0826,-0.6075
1970.125,0.3788,0.8655,-0.4866,0.8168,0.5255,-0.7068,0.0834,-0.5700
1970.209,0.4206,0.8664,-0.4458,0.8184,0.5264,-0.7084,0.0842,-0.5300
1970.292,0.4599,0.8673,-0.4075,0.8201,0.5273,-0.7101,0.0850,-0.4925
1970.375,0.4991,0.8682,-0.3691,0.8218,0.5282,-0.7118,0.0859,-0.4550
1970.459,0.5384,0.8691,-0.3308,0.8234,0.5291,-0.7134,0.0867,-0.4175
1970.542,0.5726,0.8701,-0.2975,0.8251,0.5301,-0.7151,0.0875,-0.3850
1970.625,0.6044,0.8710,-0.2666,0.8267,0.5310,-0.7167,0.0884,-0.3550
1970.709,0.6361,0.8719,-0.2358,0.8284,0.5319,-0.7184,0.0892,-0.3250
1970.792,0.6629,0.8729,-0.2100,0.8301,0.5329,-0.7200,0.0900,-0.3000
1970.875,0.6881,0.8764,-0.1884,0.8317,0.5347,-0.7200,0.0891,-0.2775
1970.959,0.7132,0.8799,-0.1667,0.8334,0.5366,-0.7200,0.0883,-0.2550
1971.042,0.7359,0.8834,-0.1475,0.8350,0.5384,-0.7200,0.0875,-0.2350
1971.125,0.7586,0.8869,-0.1284,0.8367,0.5402,-0.7200,0.0866,-0.2150
1971.209,0.7788,0.8905,-0.1117,0.8384,0.5421,-0.7200,0.0858,-0.1975
1971.292,0.7964,0.8940,-0.0975,0.8400,0.5439,-0.7200,0.0850,-0.1825
1971.375,0.8141,0.8975,-0.0833,0.8417,0.5458,-0.7200,0.0842,-0.1675
1971.459,0.8293,0.9010,-0.0717,0.8433,0.5476,-0.7200,0.0833,-0.1550
1971.542,0.8445,0.9045,-0.0600,0.8450,0.5495,-0.7200,0.0825,-0.1425
1971.625,0.8571,0.9080,-0.0508,0.8467,0.5513,-0.7200,0.0817,-0.1325
1971.709,0.8473,0.9115,-0.0642,0.8483,0.5531,-0.7200,0.0808,-0.1450
1971.792,0.8600,0.9150,-0.0550,0.8500,0.5550,-0.7200,0.0800,-0.1350
1971.875,0.8760,0.9185,-0.0425,0.8517,0.5568,-0.7208,0.0800,-0.1225
1971.959,0.8870,0.9220,-0.0350,0.8533,0.5587,-0.7217,0.0800,-0.1150
1972.042,0.9005,0.9255,-0.0250,0.8550,0.5605,-0.7225,0.0800,-0.1050
1972.125,0.9115,0.9290,-0.0175,0.8566,0.5624,-0.7233,0.0800,-0.0975
1972.209,0.9225,0.9325,-0.0100,0.8583,0.5642,-0.7241,0.0800,-0.0900
1972.292,0.9335,0.9360,-0.0025,0.8600,0.5661,-0.7250,0.0800,-0.0825
1972.375,0.9445,0.9395,0.0050,0.8616,0.5679,-0.7258,0.0800,-0.0750
1972.459,0.9480,0.9430,0.0050,0.8633,0.5697,-0.7266,0.0800,-0.0750
1972.542,0.9415,0.9465,-0.0050,0.8649,0.5716,-0.7275,0.0800,-0.0850
1972.625,0.9350,0.9500,-0.0150,0.8666,0.5734,-0.7283,0.0800,-0.0950
1972.709,0.9285,0.9535,-0.0250,0.8683,0.5753,-0.7291,0.0800,-0.1050
1972.792,0.9245,0.9570,-0.0325,0.8699,0.5771,-0.7300,0.0800,-0.1125
1972.875,0.9141,0.9598,-0.0457,0.8708,0.5790,-0.7300,0.0768,-0.1225
1972.959,0.9034,0.9624,-0.0590,0.8716,0.5808,-0.7300,0.0735,-0.1325
1973.042,0.8928,0.9651,-0.0723,0.8725,0.5826,-0.7300,0.0702,-0.1425
