Global Warming Index calculator from Haustein et al. 2017 (Scientific Reports),,,,,,Start month,1850.042,Start row,1208,Januar 1850,,,Linear Trend 1880-2012:,,,0.914,°C / 133 years,,,,
"Response function used for Global Temperature Potentials by IPCC (2013), Ch08, SM section 8.SM.11.2",,,,,,End month,2020.959,End row,3259,Dcember 2020,,,Obs Warming 1850-1900 vs 2006-2015:,,,0.928,°C,,,,
Decay time (years) of thermal response,4,209,Years,,,,Ant coeff,Nat coeff,,,,,GWI Warming 1850-1900 vs 2006-2015: ,,,0.916,°C (ending 12/2015),,,,
Contribution to total equilibrium warming,0.404,0.351,,,,Reg. coeffs,0.9797,0.4155,,,,,GWI Warming 1850-1900 vs 2006-2015: ,,,0.979,°C (ending 02/2020),,,,
Fractional decay in one month,0.0206,0.0004,,,,,,,,Anomalies from 1850-1900,,,,,,,,,,,
Date,Anthrop forcing,Natural forcing,Ant T1,Ant T2,Nat T1,Nat T2,Ant warm,Nat warm,Obs warm,Best-fit ant,Best-fit nat,Best-fit tot,Obs warm,Residual,,,,,,,
,W/m2,W/m2,K,K,K,K,K,K,K,,,,,,,,,,,,
1911.792,0.3608,-0.0645,0.1344,0.0174,-0.0961,-0.0943,0.1518,-0.1904,-0.355,0.0953,0.0164,0.1117,-0.014,-0.4246,0.4108,,,,,,
1911.875,0.3625,-0.0629,0.1347,0.0174,-0.0946,-0.0943,0.1521,-0.1889,-0.339,0.0956,0.0170,0.1126,0.002,-0.4095,0.4116,,,,,,
1911.959,0.3643,-0.0612,0.1349,0.0174,-0.0932,-0.0942,0.1524,-0.1874,-0.327,0.0959,0.0176,0.1135,0.014,-0.3984,0.4125,,,,,,
1912.042,0.3660,-0.0545,0.1352,0.0175,-0.0918,-0.0942,0.1527,-0.1860,-0.338,0.0962,0.0182,0.1144,0.003,-0.4103,0.4135,,,,,,
1912.125,0.3678,-0.0778,0.1355,0.0175,-0.0904,-0.0942,0.1530,-0.1846,-0.291,0.0965,0.0188,0.1153,0.050,-0.3642,0.4143,,,,,,
1912.209,0.3695,-0.0837,0.1357,0.0176,-0.0892,-0.0941,0.1533,-0.1834,-0.509,0.0968,0.0193,0.1161,-0.168,-0.5830,0.4151,,,,,,
1912.292,0.3713,-0.0895,0.1360,0.0176,-0.0881,-0.0941,0.1537,-0.1822,-0.304,0.0971,0.0198,0.1169,0.037,-0.3788,0.4159,,,,,,
1912.375,0.3730,-0.0953,0.1363,0.0177,-0.0871,-0.0941,0.1540,-0.1812,-0.319,0.0975,0.0202,0.1177,0.022,-0.3946,0.4167,,,,,,
1912.459,0.3748,-0.4112,0.1366,0.0177,-0.0874,-0.0941,0.1543,-0.1815,-0.294,0.0978,0.0201,0.1179,0.047,-0.3698,0.4169,,,,,,
1912.542,0.3765,-0.7270,0.1369,0.0178,-0.0903,-0.0941,0.1547,-0.1845,-0.497,0.0982,0.0189,0.1170,-0.156,-0.5719,0.4161,,,,,,
1912.625,0.3776,-1.0425,0.1373,0.0178,-0.0958,-0.0942,0.1551,-0.1901,-0.590,0.0985,0.0165,0.1150,-0.249,-0.6629,0.4141,,,,,,
1912.709,0.3776,-0.9850,0.1376,0.0179,-0.1023,-0.0943,0.1554,-0.1966,-0.641,0.0989,0.0138,0.1127,-0.300,-0.7116,0.4117,,,,,,
1912.792,0.3776,-0.9325,0.1379,0.0179,-0.1082,-0.0944,0.1558,-0.2026,-0.655,0.0992,0.0113,0.1105,-0.314,-0.7234,0.4096,,,,,,
1912.875,0.3776,-0.8850,0.1382,0.0179,-0.1135,-0.0945,0.1561,-0.2080,-0.518,0.0996,0.0091,0.1086,-0.177,-0.5845,0.4077,,,,,,
1912.959,0.3776,-0.8650,0.1385,0.0180,-0.1185,-0.0946,0.1565,-0.2131,-0.555,0.0999,0.0070,0.1069,-0.214,-0.6197,0.4059,,,,,,
1913.042,0.3776,-0.8500,0.1388,0.0180,-0.1232,-0.0947,0.1568,-0.2178,-0.533,0.1002,0.0050,0.1052,-0.192,-0.5961,0.4042,,,,,,
1913.125,0.3776,-0.8375,0.1391,0.0181,-0.1277,-0.0948,0.1571,-0.2224,-0.540,0.1005,0.0031,0.1036,-0.199,-0.6015,0.4027,,,,,,
1913.209,0.3776,-0.7750,0.1393,0.0181,-0.1317,-0.0948,0.1575,-0.2266,-0.588,0.1009,0.0014,0.1022,-0.247,-0.6481,0.4013,,,,,,
1913.292,0.3776,-0.7175,0.1396,0.0182,-0.1352,-0.0949,0.1578,-0.2301,-0.481,0.1012,-0.0001,0.1010,-0.140,-0.5399,0.4001,,,,,,
1913.375,0.3776,-0.7300,0.1399,0.0182,-0.1385,-0.0950,0.1581,-0.2334,-0.519,0.1015,-0.0015,0.1000,-0.178,-0.5769,0.3990,,,,,,
1913.459,0.3776,-0.6750,0.1401,0.0183,-0.1415,-0.0950,0.1584,-0.2365,-0.532,0.1018,-0.0028,0.0990,-0.191,-0.5889,0.3980,,,,,,
1913.542,0.3776,-0.6250,0.1404,0.0183,-0.1440,-0.0951,0.1587,-0.2391,-0.453,0.1021,-0.0038,0.0982,-0.112,-0.5091,0.3973,,,,,,
1913.625,0.3782,-0.5772,0.1406,0.0184,-0.1460,-0.0951,0.1590,-0.2411,-0.400,0.1024,-0.0047,0.0977,-0.059,-0.4556,0.3967,,,,,,
1913.709,0.3800,-0.5339,0.1409,0.0184,-0.1476,-0.0952,0.1593,-0.2428,-0.416,0.1027,-0.0054,0.0973,-0.075,-0.4712,0.3963,,,,,,
1913.792,0.3817,-0.4930,0.1412,0.0184,-0.1489,-0.0952,0.1596,-0.2441,-0.402,0.1030,-0.0059,0.0971,-0.061,-0.4569,0.3961,,,,,,
1913.875,0.3835,-0.4572,0.1414,0.0185,-0.1497,-0.0952,0.1599,-0.2450,-0.310,0.1033,-0.0063,0.0970,0.031,-0.3649,0.3960,,,,,,
1913.959,0.3852,-0.4239,0.1417,0.0185,-0.1503,-0.0953,0.1603,-0.2456,-0.132,0.1036,-0.0065,0.0971,0.209,-0.1870,0.3961,,,,,,
1914.042,0.3870,-0.3905,0.1420,0.0186,-0.1506,-0.0953,0.1606,-0.2459,-0.060,0.1039,-0.0067,0.0973,0.281,-0.1152,0.3963,,,,,,
1914.125,0.3887,-0.3697,0.1423,0.0186,-0.1507,-0.0953,0.1610,-0.2460,-0.242,0.1043,-0.0067,0.0976,0.099,-0.2975,0.3966,,,,,,
1914.209,0.3905,-0.3489,0.1426,0.0187,-0.1506,-0.0953,0.1613,-0.2459,-0.389,0.1046,-0.0067,0.0980,-0.048,-0.4449,0.3970,,,,,,
1914.292,0.3922,-0.3256,0.1430,0.0187,-0.1503,-0.0953,0.1617,-0.2456,-0.390,0.1050,-0.0065,0.0985,-0.049,-0.4463,0.3975,,,,,,
1914.375,0.3940,-0.3072,0.1433,0.0188,-0.1498,-0.0953,0.1621,-0.2451,-0.295,0.1054,-0.0064,0.0990,0.046,-0.3519,0.3981,,,,,,
1914.459,0.3958,-0.2839,0.1436,0.0188,-0.1492,-0.0953,0.1624,-0.2445,-0.303,0.1057,-0.0061,0.0996,0.038,-0.3605,0.3987,,,,,,
1914.542,0.3975,-0.2631,0.1440,0.0189,-0.1484,-0.0953,0.1628,-0.2437,-0.327,0.1061,-0.0058,0.1004,0.014,-0.3852,0.3994,,,,,,
1914.625,0.3992,-0.2439,0.1443,0.0189,-0.1474,-0.0953,0.1632,-0.2428,-0.251,0.1065,-0.0054,0.1011,0.090,-0.3100,0.4002,,,,,,
1914.709,0.4009,-0.2231,0.1447,0.0190,-0.1463,-0.0953,0.1636,-0.2417,-0.300,0.1069,-0.0049,0.1020,0.041,-0.3599,0.4010,,,,,,
1914.792,0.4026,-0.2048,0.1450,0.0190,-0.1451,-0.0953,0.1640,-0.2404,-0.114,0.1073,-0.0044,0.1029,0.227,-0.1748,0.4020,,,,,,
1914.875,0.4042,-0.1865,0.1454,0.0191,-0.1437,-0.0953,0.1645,-0.2390,-0.210,0.1077,-0.0038,0.1039,0.131,-0.2718,0.4029,,,,,,
1914.959,0.4059,-0.1707,0.1458,0.0191,-0.1423,-0.0953,0.1649,-0.2375,-0.191,0.1081,-0.0032,0.1049,0.150,-0.2538,0.4040,,,,,,
1915.042,0.4075,-0.1548,0.1462,0.0192,-0.1407,-0.0953,0.1653,-0.2360,-0.289,0.1086,-0.0025,0.1060,0.052,-0.3529,0.4051,,,,,,
1915.125,0.4092,-0.1390,0.1465,0.0192,-0.1390,-0.0952,0.1658,-0.2343,-0.175,0.1090,-0.0018,0.1072,0.166,-0.2400,0.4062,,,,,,
1915.209,0.4109,-0.1282,0.1469,0.0193,-0.1373,-0.0952,0.1662,-0.2325,-0.200,0.1094,-0.0011,0.1083,0.141,-0.2662,0.4074,,,,,,
1915.292,0.4125,-0.1149,0.1473,0.0193,-0.1354,-0.0952,0.1667,-0.2307,-0.059,0.1099,-0.0003,0.1095,0.282,-0.1264,0.4086,,,,,,
1915.375,0.4142,-0.1015,0.1477,0.0194,-0.1336,-0.0952,0.1671,-0.2287,-0.134,0.1103,0.0005,0.1108,0.207,-0.2027,0.4098,,,,,,
1915.459,0.4158,-0.0907,0.1482,0.0194,-0.1316,-0.0952,0.1676,-0.2268,-0.219,0.1108,0.0013,0.1120,0.122,-0.2889,0.4111,,,,,,
1915.542,0.4175,-0.0799,0.1486,0.0195,-0.1296,-0.0951,0.1680,-0.2247,-0.196,0.1112,0.0021,0.1133,0.145,-0.2672,0.4124,,,,,,
1915.625,0.4192,-0.0711,0.1490,0.0195,-0.1276,-0.0951,0.1685,-0.2227,-0.177,0.1117,0.0030,0.1147,0.164,-0.2496,0.4137,,,,,,
1915.709,0.4209,-0.0586,0.1494,0.0196,-0.1255,-0.0951,0.1690,-0.2205,-0.205,0.1122,0.0039,0.1160,0.136,-0.2789,0.4151,,,,,,
1915.792,0.4227,-0.0486,0.1499,0.0196,-0.1233,-0.0950,0.1695,-0.2184,-0.322,0.1126,0.0048,0.1174,0.019,-0.3973,0.4164,,,,,,
1915.875,0.4244,-0.0562,0.1503,0.0197,-0.1212,-0.0950,0.1700,-0.2162,-0.171,0.1131,0.0057,0.1188,0.170,-0.2476,0.4178,,,,,,
1915.959,0.4262,-0.0487,0.1507,0.0197,-0.1192,-0.0950,0.1705,-0.2141,-0.316,0.1136,0.0065,0.1201,0.025,-0.3940,0.4192,,,,,,
1916.042,0.4279,-0.0537,0.1512,0.0198,-0.1171,-0.0950,0.1710,-0.2121,-0.284,0.1141,0.0074,0.1215,0.057,-0.3633,0.4205,,,,,,
1916.125,0.4297,-0.0412,0.1516,0.0198,-0.1151,-0.0949,0.1715,-0.2100,-0.251,0.1146,0.0082,0.1228,0.090,-0.3317,0.4218,,,,,,
1916.209,0.4315,-0.0287,0.1521,0.0199,-0.1130,-0.0949,0.1720,-0.2079,-0.434,0.1151,0.0091,0.1242,-0.093,-0.5161,0.4232,,,,,,
1916.292,0.4332,-0.0188,0.1526,0.0199,-0.1109,-0.0949,0.1725,-0.2057,-0.373,0.1156,0.0100,0.1256,-0.032,-0.4565,0.4246,,,,,,
1916.375,0.4350,-0.0088,0.1530,0.0200,-0.1087,-0.0948,0.1730,-0.2035,-0.412,0.1161,0.0109,0.1270,-0.071,-0.4969,0.4261,,,,,,
1916.459,0.4367,0.0012,0.1535,0.0200,-0.1065,-0.0948,0.1735,-0.2013,-0.497,0.1166,0.0119,0.1285,-0.156,-0.5834,0.4275,,,,,,
1916.542,0.4385,0.0037,0.1540,0.0201,-0.1043,-0.0947,0.1741,-0.1990,-0.403,0.1171,0.0128,0.1299,-0.062,-0.4908,0.4290,,,,,,
1916.625,0.4398,0.0129,0.1545,0.0201,-0.1021,-0.0947,0.1746,-0.1968,-0.360,0.1177,0.0137,0.1314,-0.019,-0.4493,0.4304,,,,,,
1916.709,0.4398,0.0071,0.1550,0.0202,-0.0999,-0.0947,0.1751,-0.1946,-0.388,0.1182,0.0147,0.1329,-0.047,-0.4787,0.4319,,,,,,
1916.792,0.4398,0.0137,0.1554,0.0202,-0.0977,-0.0946,0.1757,-0.1924,-0.393,0.1187,0.0156,0.1343,-0.052,-0.4852,0.4333,,,,,,
1916.875,0.4398,0.0079,0.1559,0.0203,-0.0956,-0.0946,0.1762,-0.1902,-0.542,0.1192,0.0165,0.1357,-0.201,-0.6356,0.4347,,,,,,
1916.959,0.4398,0.0095,0.1563,0.0204,-0.0936,-0.0945,0.1767,-0.1881,-0.834,0.1197,0.0173,0.1370,-0.493,-0.9289,0.4361,,,,,,
1917.042,0.4398,-0.0063,0.1568,0.0204,-0.0916,-0.0945,0.1772,-0.1862,-0.687,0.1202,0.0181,0.1383,-0.346,-0.7832,0.4374,,,,,,
1917.125,0.4398,0.0029,0.1572,0.0205,-0.0898,-0.0945,0.1777,-0.1842,-0.713,0.1207,0.0189,0.1396,-0.372,-0.8105,0.4386,,,,,,
1917.209,0.4398,0.0120,0.1576,0.0205,-0.0879,-0.0944,0.1781,-0.1823,-0.800,0.1211,0.0198,0.1409,-0.459,-0.8988,0.4399,,,,,,
1917.292,0.4398,0.0187,0.1580,0.0206,-0.0859,-0.0944,0.1786,-0.1803,-0.582,0.1216,0.0206,0.1422,-0.241,-0.6820,0.4412,,,,,,
1917.375,0.4398,0.0253,0.1584,0.0206,-0.0840,-0.0944,0.1791,-0.1783,-0.652,0.1220,0.0214,0.1434,-0.311,-0.7533,0.4425,,,,,,
1917.459,0.4398,0.0320,0.1588,0.0207,-0.0820,-0.0943,0.1795,-0.1763,-0.494,0.1225,0.0222,0.1447,-0.153,-0.5966,0.4437,,,,,,
1917.542,0.4398,0.0387,0.1592,0.0207,-0.0800,-0.0943,0.1800,-0.1743,-0.293,0.1229,0.0231,0.1460,0.048,-0.3969,0.4450,,,,,,
1917.625,0.4400,0.0430,0.1596,0.0208,-0.0780,-0.0942,0.1804,-0.1722,-0.308,0.1233,0.0239,0.1473,0.033,-0.4131,0.4463,,,,,,
1917.709,0.4408,0.0480,0.1600,0.0208,-0.0760,-0.0942,0.1808,-0.1702,-0.274,0.1237,0.0248,0.1485,0.067,-0.3804,0.4476,,,,,,
1917.792,0.4416,0.0555,0.1604,0.0209,-0.0740,-0.0941,0.1812,-0.1682,-0.501,0.1242,0.0256,0.1498,-0.160,-0.6087,0.4488,,,,,,
1917.875,0.4425,0.0605,0.1607,0.0209,-0.0720,-0.0941,0.1817,-0.1661,-0.433,0.1246,0.0265,0.1511,-0.092,-0.5420,0.4501,,,,,,
1917.959,0.4433,0.0655,0.1611,0.0210,-0.0700,-0.0940,0.1821,-0.1641,-0.766,0.1250,0.0273,0.1523,-0.425,-0.8762,0.4514,,,,,,
1918.042,0.4441,0.0529,0.1615,0.0210,-0.0681,-0.0940,0.1825,-0.1621,-0.538,0.1254,0.0282,0.1536,-0.197,-0.6495,0.4526,,,,,,
1918.125,0.4449,0.0554,0.1619,0.0211,-0.0662,-0.0940,0.1830,-0.1602,-0.570,0.1258,0.0289,0.1548,-0.229,-0.6827,0.4538,,,,,,
1918.209,0.4458,0.0404,0.1622,0.0212,-0.0645,-0.0939,0.1834,-0.1584,-0.498,0.1263,0.0297,0.1560,-0.157,-0.6118,0.4550,,,,,,
1918.292,0.4466,0.0479,0.1626,0.0212,-0.0628,-0.0939,0.1838,-0.1566,-0.581,0.1267,0.0304,0.1571,-0.240,-0.6960,0.4561,,,,,,
1918.375,0.4474,0.0554,0.1630,0.0213,-0.0610,-0.0938,0.1842,-0.1549,-0.540,0.1271,0.0312,0.1583,-0.199,-0.6561,0.4573,,,,,,
1918.459,0.4483,0.0629,0.1633,0.0213,-0.0593,-0.0938,0.1847,-0.1531,-0.431,0.1275,0.0319,0.1594,-0.090,-0.5483,0.4585,,,,,,
1918.542,0.4491,0.0704,0.1637,0.0214,-0.0575,-0.0937,0.1851,-0.1512,-0.401,0.1279,0.0327,0.1606,-0.060,-0.5195,0.4596,,,,,,
1918.625,0.4501,0.0744,0.1641,0.0214,-0.0557,-0.0937,0.1855,-0.1494,-0.419,0.1283,0.0334,0.1618,-0.078,-0.5387,0.4608,,,,,,
1918.709,0.4518,0.0727,0.1645,0.0215,-0.0540,-0.0936,0.1859,-0.1476,-0.252,0.1288,0.0342,0.1629,0.089,-0.3728,0.4620,,,,,,
1918.792,0.4536,0.0710,0.1648,0.0215,-0.0522,-0.0936,0.1864,-0.1458,-0.152,0.1292,0.0349,0.1641,0.189,-0.2740,0.4631,,,,,,
1918.875,0.4553,0.0719,0.1652,0.0216,-0.0506,-0.0935,0.1868,-0.1441,-0.195,0.1296,0.0356,0.1652,0.146,-0.3181,0.4643,,,,,,
1918.959,0.4571,0.0677,0.1656,0.0216,-0.0490,-0.0935,0.1873,-0.1424,-0.409,0.1301,0.0363,0.1664,-0.068,-0.5333,0.4654,,,,,,
1919.042,0.4588,0.0636,0.1660,0.0217,-0.0474,-0.0934,0.1877,-0.1408,-0.285,0.1305,0.0370,0.1675,0.056,-0.4104,0.4665,,,,,,
1919.125,0.4606,0.0444,0.1664,0.0218,-0.0460,-0.0934,0.1882,-0.1394,-0.269,0.1310,0.0376,0.1686,0.072,-0.3954,0.4676,,,,,,
1919.209,0.4623,0.0228,0.1668,0.0218,-0.0447,-0.0934,0.1886,-0.1381,-0.391,0.1314,0.0381,0.1695,-0.050,-0.5184,0.4686,,,,,,
1919.292,0.4641,0.0186,0.1673,0.0219,-0.0436,-0.0933,0.1891,-0.1370,-0.213,0.1319,0.0386,0.1705,0.128,-0.3414,0.4695,,,,,,
1919.375,0.4658,0.0195,0.1677,0.0219,-0.0426,-0.0933,0.1896,-0.1359,-0.338,0.1324,0.0390,0.1714,0.003,-0.4673,0.4704,,,,,,
1919.459,0.4676,0.0203,0.1681,0.0220,-0.0415,-0.0932,0.1901,-0.1348,-0.380,0.1328,0.0395,0.1723,-0.039,-0.5102,0.4714,,,,,,
1919.542,0.4693,0.0212,0.1685,0.0220,-0.0405,-0.0932,0.1906,-0.1337,-0.348,0.1333,0.0399,0.1733,-0.007,-0.4791,0.4723,,,,,,
1919.625,0.4710,0.0222,0.1690,0.0221,-0.0395,-0.0932,0.1911,-0.1327,-0.340,0.1338,0.0404,0.1742,0.001,-0.4721,0.4732,,,,,,
1919.709,0.4718,0.0222,0.1694,0.0222,-0.0385,-0.0931,0.1916,-0.1316,-0.320,0.1343,0.0408,0.1751,0.021,-0.4530,0.4741,,,,,,
1919.792,0.4727,0.0222,0.1699,0.0222,-0.0375,-0.0931,0.1921,-0.1306,-0.305,0.1348,0.0412,0.1760,0.036,-0.4389,0.4751,,,,,,
1919.875,0.4735,0.0222,0.1703,0.0223,-0.0366,-0.0930,0.1926,-0.1296,-0.540,0.1353,0.0417,0.1769,-0.199,-0.6748,0.4760,,,,,,
1919.959,0.4743,0.0247,0.1707,0.0223,-0.0356,-0.0930,0.1931,-0.1286,-0.523,0.1357,0.0421,0.1778,-0.182,-0.6587,0.4768,,,,,,
1920.042,0.4751,0.0248,0.1712,0.0224,-0.0347,-0.0930,0.1936,-0.1276,-0.306,0.1362,0.0425,0.1787,0.035,-0.4426,0.4777,,,,,,
1920.125,0.4760,0.0248,0.1716,0.0224,-0.0338,-0.0929,0.1940,-0.1267,-0.443,0.1367,0.0429,0.1796,-0.102,-0.5805,0.4786,,,,,,
1920.209,0.4768,0.0223,0.1720,0.0225,-0.0329,-0.0929,0.1945,-0.1257,-0.208,0.1372,0.0433,0.1804,0.133,-0.3463,0.4795,,,,,,
1920.292,0.4776,-0.0277,0.1725,0.0226,-0.0322,-0.0928,0.1950,-0.1250,-0.316,0.1377,0.0435,0.1812,0.025,-0.4551,0.4802,,,,,,
1920.375,0.4785,-0.1302,0.1729,0.0226,-0.0322,-0.0928,0.1955,-0.1250,-0.305,0.1381,0.0436,0.1817,0.036,-0.4446,0.4807,,,,,,
1920.459,0.4793,-0.2077,0.1733,0.0227,-0.0329,-0.0928,0.1960,-0.1257,-0.302,0.1386,0.0433,0.1819,0.039,-0.4418,0.4809,,,,,,
1920.542,0.4801,-0.3102,0.1737,0.0227,-0.0344,-0.0928,0.1965,-0.1272,-0.328,0.1391,0.0426,0.1817,0.013,-0.4676,0.4808,,,,,,
1920.625,0.4810,-0.3877,0.1742,0.0228,-0.0366,-0.0928,0.1969,-0.1294,-0.299,0.1395,0.0417,0.1813,0.042,-0.4382,0.4803,,,,,,
1920.709,0.4819,-0.3652,0.1746,0.0228,-0.0390,-0.0928,0.1974,-0.1318,-0.244,0.1400,0.0407,0.1807,0.097,-0.3826,0.4798,,,,,,
1920.792,0.4828,-0.3352,0.1750,0.0229,-0.0411,-0.0928,0.1979,-0.1340,-0.276,0.1405,0.0398,0.1803,0.065,-0.4142,0.4794,,,,,,
1920.875,0.4837,-0.3077,0.1754,0.0230,-0.0429,-0.0928,0.1984,-0.1358,-0.347,0.1410,0.0391,0.1800,-0.006,-0.4849,0.4791,,,,,,
1920.959,0.4847,-0.2852,0.1758,0.0230,-0.0445,-0.0929,0.1989,-0.1374,-0.521,0.1414,0.0384,0.1798,-0.180,-0.6587,0.4789,,,,,,
1921.042,0.4856,-0.2626,0.1762,0.0231,-0.0459,-0.0929,0.1993,-0.1387,-0.212,0.1419,0.0379,0.1797,0.129,-0.3496,0.4788,,,,,,
1921.125,0.4865,-0.2401,0.1767,0.0231,-0.0470,-0.0929,0.1998,-0.1399,-0.278,0.1423,0.0374,0.1797,0.063,-0.4156,0.4788,,,,,,
1921.209,0.4874,-0.2226,0.1771,0.0232,-0.0480,-0.0928,0.2003,-0.1408,-0.376,0.1428,0.0370,0.1798,-0.035,-0.5137,0.4788,,,,,,
1921.292,0.4883,-0.2051,0.1775,0.0233,-0.0488,-0.0928,0.2007,-0.1416,-0.328,0.1433,0.0367,0.1799,0.013,-0.4658,0.4790,,,,,,
1921.375,0.4893,-0.1901,0.1779,0.0233,-0.0494,-0.0928,0.2012,-0.1423,-0.353,0.1437,0.0364,0.1801,-0.012,-0.4910,0.4792,,,,,,
1921.459,0.4902,-0.1776,0.1783,0.0234,-0.0499,-0.0928,0.2017,-0.1428,-0.219,0.1442,0.0362,0.1804,0.122,-0.3573,0.4794,,,,,,
1921.542,0.4911,-0.1651,0.1787,0.0234,-0.0503,-0.0928,0.2022,-0.1431,-0.202,0.1447,0.0360,0.1807,0.139,-0.3406,0.4797,,,,,,
1921.625,0.4920,-0.1526,0.1791,0.0235,-0.0506,-0.0928,0.2026,-0.1434,-0.317,0.1451,0.0359,0.1810,0.024,-0.4559,0.4801,,,,,,
1921.709,0.4920,-0.1417,0.1795,0.0236,-0.0508,-0.0928,0.2031,-0.1436,-0.214,0.1456,0.0358,0.1814,0.127,-0.3533,0.4804,,,,,,
1921.792,0.4920,-0.1309,0.1799,0.0236,-0.0509,-0.0928,0.2035,-0.1436,-0.127,0.1460,0.0358,0.1818,0.214,-0.2667,0.4809,,,,,,
1921.875,0.4920,-0.1225,0.1803,0.0237,-0.0509,-0.0927,0.2040,-0.1436,-0.216,0.1465,0.0358,0.1823,0.125,-0.3562,0.4813,,,,,,
1921.959,0.4920,-0.1142,0.1807,0.0237,-0.0508,-0.0927,0.2044,-0.1436,-0.252,0.1469,0.0359,0.1827,0.089,-0.3926,0.4818,,,,,,
1922.042,0.4920,-0.1059,0.1811,0.0238,-0.0507,-0.0927,0.2049,-0.1434,-0.419,0.1473,0.0359,0.1832,-0.078,-0.5601,0.4823,,,,,,
1922.125,0.4920,-0.1000,0.1814,0.0239,-0.0505,-0.0927,0.2053,-0.1432,-0.455,0.1477,0.0360,0.1837,-0.114,-0.5966,0.4828,,,,,,
1922.209,0.4920,-0.0942,0.1818,0.0239,-0.0503,-0.0927,0.2057,-0.1429,-0.297,0.1481,0.0361,0.1842,0.044,-0.4391,0.4833,,,,,,
1922.292,0.4920,-0.0883,0.1821,0.0240,-0.0500,-0.0926,0.2061,-0.1426,-0.264,0.1485,0.0362,0.1848,0.077,-0.4067,0.4838,,,,,,
1922.375,0.4920,-0.0825,0.1825,0.0240,-0.0497,-0.0926,0.2065,-0.1423,-0.443,0.1489,0.0364,0.1853,-0.102,-0.5862,0.4843,,,,,,
1922.459,0.4920,-0.0792,0.1828,0.0241,-0.0493,-0.0926,0.2069,-0.1419,-0.327,0.1493,0.0365,0.1858,0.014,-0.4707,0.4849,,,,,,
1922.542,0.4920,-0.0758,0.1832,0.0241,-0.0490,-0.0926,0.2073,-0.1415,-0.298,0.1497,0.0367,0.1864,0.043,-0.4423,0.4854,,,,,,
1922.625,0.4920,-0.0725,0.1835,0.0242,-0.0486,-0.0925,0.2077,-0.1411,-0.383,0.1501,0.0369,0.1869,-0.042,-0.5278,0.4860,,,,,,
1922.709,0.4920,-0.0683,0.1838,0.0243,-0.0482,-0.0925,0.2081,-0.1407,-0.381,0.1504,0.0371,0.1875,-0.040,-0.5264,0.4865,,,,,,
1922.792,0.4920,-0.0642,0.1841,0.0243,-0.0477,-0.0925,0.2084,-0.1402,-0.375,0.1508,0.0373,0.1880,-0.034,-0.5209,0.4871,,,,,,
1922.875,0.4920,-0.0600,0.1844,0.0244,-0.0472,-0.0924,0.2088,-0.1397,-0.256,0.1511,0.0375,0.1886,0.085,-0.4025,0.4876,,,,,,
1922.959,0.4920,-0.0583,0.1847,0.0244,-0.0468,-0.0924,0.2091,-0.1392,-0.300,0.1515,0.0377,0.1892,0.041,-0.4471,0.4882,,,,,,
1923.042,0.4920,-0.0566,0.1850,0.0245,-0.0463,-0.0924,0.2095,-0.1387,-0.393,0.1518,0.0379,0.1897,-0.052,-0.5406,0.4888,,,,,,
1923.125,0.4920,-0.0525,0.1853,0.0246,-0.0458,-0.0924,0.2098,-0.1381,-0.496,0.1522,0.0381,0.1903,-0.155,-0.6442,0.4893,,,,,,
1923.209,0.4920,-0.0508,0.1856,0.0246,-0.0453,-0.0923,0.2102,-0.1376,-0.474,0.1525,0.0383,0.1908,-0.133,-0.6227,0.4899,,,,,,
1923.292,0.4920,-0.0491,0.1858,0.0247,-0.0447,-0.0923,0.2105,-0.1370,-0.439,0.1528,0.0386,0.1914,-0.098,-0.5883,0.4904,,,,,,
1923.375,0.4920,-0.0475,0.1861,0.0247,-0.0442,-0.0923,0.2108,-0.1365,-0.399,0.1531,0.0388,0.1919,-0.058,-0.5488,0.4910,,,,,,
1923.459,0.4920,-0.0458,0.1864,0.0248,-0.0437,-0.0922,0.2111,-0.1359,-0.292,0.1535,0.0390,0.1925,0.049,-0.4424,0.4915,,,,,,
1923.542,0.4920,-0.0441,0.1866,0.0249,-0.0432,-0.0922,0.2115,-0.1354,-0.396,0.1538,0.0392,0.1930,-0.055,-0.5469,0.4921,,,,,,
1923.625,0.4920,-0.0450,0.1869,0.0249,-0.0427,-0.0922,0.2118,-0.1348,-0.376,0.1541,0.0395,0.1935,-0.035,-0.5274,0.4926,,,,,,
1923.709,0.4928,-0.0433,0.1871,0.0250,-0.0421,-0.0921,0.2121,-0.1343,-0.363,0.1544,0.0397,0.1941,-0.022,-0.5150,0.4931,,,,,,
1923.792,0.4936,-0.0416,0.1874,0.0250,-0.0416,-0.0921,0.2124,-0.1337,-0.190,0.1547,0.0399,0.1946,0.151,-0.3425,0.4936,,,,,,
1923.875,0.4945,-0.0425,0.1876,0.0251,-0.0411,-0.0921,0.2127,-0.1332,-0.057,0.1550,0.0402,0.1951,0.284,-0.2100,0.4942,,,,,,
1923.959,0.4953,-0.0408,0.1879,0.0252,-0.0406,-0.0921,0.2130,-0.1327,-0.111,0.1553,0.0404,0.1957,0.230,-0.2646,0.4947,,,,,,
1924.042,0.4961,-0.0991,0.1881,0.0252,-0.0404,-0.0920,0.2133,-0.1324,-0.339,0.1556,0.0405,0.1961,0.002,-0.4930,0.4951,,,,,,
