date,CRU_anom,,1850-1900
1945.375,-0.062,0.295,0.295
1945.458,-0.037,0.320,0.320
1945.542,0.000,0.357,0.357
1945.625,0.236,0.593,0.593
1945.708,0.103,0.460,0.460
1945.792,0.094,0.451,0.451
1945.875,-0.011,0.346,0.346
1945.958,-0.200,0.157,0.157
1946.042,0.046,0.403,0.403
1946.125,-0.116,0.241,0.241
1946.208,-0.122,0.235,0.235
1946.292,-0.001,0.356,0.356
1946.375,-0.083,0.274,0.274
1946.458,-0.270,0.087,0.087
1946.542,-0.109,0.248,0.248
1946.625,-0.154,0.203,0.203
1946.708,-0.098,0.259,0.259
1946.792,-0.068,0.289,0.289
1946.875,-0.108,0.249,0.249
1946.958,-0.343,0.014,0.014
1947.042,-0.151,0.206,0.206
1947.125,-0.141,0.216,0.216
1947.208,-0.076,0.281,0.281
1947.292,-0.055,0.302,0.302
1947.375,-0.071,0.286,0.286
1947.458,-0.093,0.264,0.264
1947.542,-0.065,0.292,0.292
1947.625,-0.113,0.244,0.244
1947.708,-0.160,0.197,0.197
1947.792,0.034,0.391,0.391
1947.875,0.029,0.386,0.386
1947.958,-0.233,0.124,0.124
1948.042,-0.019,0.338,0.338
1948.125,-0.239,0.118,0.118
1948.208,-0.283,0.074,0.074
1948.292,-0.115,0.242,0.242
1948.375,0.058,0.415,0.415
1948.458,-0.008,0.349,0.349
1948.542,-0.130,0.227,0.227
1948.625,-0.048,0.309,0.309
1948.708,-0.134,0.223,0.223
1948.792,-0.057,0.300,0.300
1948.875,-0.173,0.184,0.184
1948.958,-0.349,0.008,0.008
1949.042,-0.019,0.338,0.338
1949.125,-0.242,0.115,0.115
1949.208,-0.110,0.247,0.247
1949.292,-0.147,0.210,0.210
1949.375,-0.111,0.246,0.246
1949.458,-0.233,0.124,0.124
1949.542,-0.180,0.177,0.177
1949.625,-0.078,0.279,0.279
1949.708,-0.123,0.234,0.234
1949.792,-0.090,0.267,0.267
1949.875,-0.181,0.176,0.176
1949.958,-0.212,0.145,0.145
1950.042,-0.300,0.057,0.057
1950.125,-0.370,-0.013,-0.013
1950.208,-0.216,0.141,0.141
1950.292,-0.244,0.113,0.113
1950.375,-0.137,0.220,0.220
1950.458,-0.105,0.252,0.252
1950.542,-0.107,0.250,0.250
1950.625,-0.153,0.204,0.204
1950.708,-0.245,0.112,0.112
1950.792,-0.201,0.156,0.156
1950.875,-0.381,-0.024,-0.024
1950.958,-0.261,0.096,0.096
1951.042,-0.360,-0.003,-0.003
1951.125,-0.509,-0.152,-0.152
1951.208,-0.262,0.095,0.095
1951.292,-0.108,0.249,0.249
1951.375,0.032,0.389,0.389
1951.458,0.060,0.417,0.417
1951.542,0.039,0.396,0.396
1951.625,0.121,0.478,0.478
1951.708,0.132,0.489,0.489
1951.792,0.124,0.481,0.481
1951.875,-0.072,0.285,0.285
1951.958,0.069,0.426,0.426
1952.042,0.094,0.451,0.451
1952.125,0.068,0.425,0.425
1952.208,-0.164,0.193,0.193
1952.292,0.046,0.403,0.403
1952.375,0.022,0.379,0.379
1952.458,0.023,0.380,0.380
1952.542,0.090,0.447,0.447
1952.625,0.097,0.454,0.454
1952.708,0.096,0.453,0.453
1952.792,-0.017,0.340,0.340
1952.875,-0.132,0.225,0.225
1952.958,-0.040,0.317,0.317
1953.042,-0.009,0.348,0.348
1953.125,0.095,0.452,0.452
1953.208,0.018,0.375,0.375
1953.292,0.225,0.582,0.582
1953.375,0.149,0.506,0.506
1953.458,0.140,0.497,0.497
1953.542,0.043,0.400,0.400
1953.625,0.087,0.444,0.444
1953.708,0.086,0.443,0.443
1953.792,0.083,0.440,0.440
1953.875,-0.006,0.351,0.351
1953.958,0.019,0.376,0.376
1954.042,-0.243,0.114,0.114
1954.125,-0.089,0.268,0.268
1954.208,-0.183,0.174,0.174
1954.292,-0.115,0.242,0.242
1954.375,-0.171,0.186,0.186
1954.458,-0.130,0.227,0.227
1954.542,-0.196,0.161,0.161
1954.625,-0.102,0.255,0.255
1954.708,-0.113,0.244,0.244
1954.792,-0.012,0.345,0.345
1954.875,0.116,0.473,0.473
1954.958,-0.164,0.193,0.193
1955.042,0.106,0.463,0.463
1955.125,-0.193,0.164,0.164
1955.208,-0.396,-0.039,-0.039
1955.292,-0.229,0.128,0.128
1955.375,-0.239,0.118,0.118
1955.458,-0.178,0.179,0.179
1955.542,-0.208,0.149,0.149
1955.625,-0.088,0.269,0.269
1955.708,-0.143,0.214,0.214
1955.792,-0.113,0.244,0.244
1955.875,-0.321,0.036,0.036
1955.958,-0.364,-0.007,-0.007
1956.042,-0.240,0.117,0.117
1956.125,-0.282,0.075,0.075
1956.208,-0.356,0.001,0.001
1956.292,-0.306,0.051,0.051
1956.375,-0.336,0.021,0.021
1956.458,-0.227,0.130,0.130
1956.542,-0.211,0.146,0.146
1956.625,-0.290,0.067,0.067
1956.708,-0.273,0.084,0.084
1956.792,-0.263,0.094,0.094
1956.875,-0.215,0.142,0.142
1956.958,-0.158,0.199,0.199
1957.042,-0.222,0.135,0.135
1957.125,-0.159,0.198,0.198
1957.208,-0.198,0.159,0.159
1957.292,-0.042,0.315,0.315
1957.375,0.032,0.389,0.389
1957.458,0.065,0.422,0.422
1957.542,-0.063,0.294,0.294
1957.625,0.073,0.430,0.430
1957.708,0.041,0.398,0.398
1957.792,-0.001,0.356,0.356
1957.875,-0.004,0.353,0.353
1957.958,0.052,0.409,0.409
1958.042,0.255,0.612,0.612
1958.125,0.093,0.450,0.450
1958.208,0.005,0.362,0.362
1958.292,-0.070,0.287,0.287
1958.375,0.016,0.373,0.373
1958.458,-0.153,0.204,0.204
1958.542,-0.020,0.337,0.337
1958.625,-0.083,0.274,0.274
1958.708,-0.115,0.242,0.242
1958.792,-0.019,0.338,0.338
1958.875,-0.039,0.318,0.318
1958.958,-0.082,0.275,0.275
1959.042,0.014,0.371,0.371
1959.125,-0.005,0.352,0.352
1959.208,0.017,0.374,0.374
1959.292,0.026,0.383,0.383
1959.375,-0.039,0.318,0.318
1959.458,-0.002,0.355,0.355
1959.542,-0.044,0.313,0.313
1959.625,-0.041,0.316,0.316
1959.708,-0.141,0.216,0.216
1959.792,-0.071,0.286,0.286
1959.875,-0.186,0.171,0.171
1959.958,-0.103,0.254,0.254
1960.042,-0.115,0.242,0.242
1960.125,0.023,0.380,0.380
1960.208,-0.447,-0.090,-0.090
1960.292,-0.262,0.095,0.095
1960.375,-0.179,0.178,0.178
1960.458,-0.126,0.231,0.231
1960.542,-0.114,0.243,0.243
1960.625,-0.006,0.351,0.351
1960.708,0.003,0.360,0.360
1960.792,-0.031,0.326,0.326
1960.875,-0.215,0.142,0.142
1960.958,0.084,0.441,0.441
1961.042,-0.052,0.305,0.305
1961.125,0.091,0.448,0.448
1961.208,-0.062,0.295,0.295
1961.292,0.061,0.418,0.418
1961.375,0.068,0.425,0.425
1961.458,0.088,0.445,0.445
1961.542,-0.040,0.317,0.317
1961.625,-0.017,0.340,0.340
1961.708,-0.030,0.327,0.327
1961.792,-0.064,0.293,0.293
1961.875,-0.031,0.326,0.326
1961.958,-0.252,0.105,0.105
1962.042,-0.057,0.300,0.300
1962.125,0.012,0.369,0.369
1962.208,0.019,0.376,0.376
1962.292,-0.026,0.331,0.331
1962.375,-0.182,0.175,0.175
1962.458,-0.056,0.301,0.301
1962.542,-0.109,0.248,0.248
1962.625,-0.110,0.247,0.247
1962.708,-0.075,0.282,0.282
1962.792,-0.038,0.319,0.319
1962.875,-0.021,0.336,0.336
1962.958,-0.126,0.231,0.231
1963.042,-0.122,0.235,0.235
1963.125,0.040,0.397,0.397
1963.208,-0.341,0.016,0.016
1963.292,-0.179,0.178,0.178
1963.375,-0.147,0.210,0.210
1963.458,-0.067,0.290,0.290
1963.542,0.060,0.417,0.417
1963.625,0.146,0.503,0.503
1963.708,0.122,0.479,0.479
1963.792,0.064,0.421,0.421
1963.875,0.045,0.402,0.402
1963.958,-0.063,0.294,0.294
1964.042,-0.195,0.162,0.162
1964.125,-0.223,0.134,0.134
1964.208,-0.383,-0.026,-0.026
1964.292,-0.442,-0.085,-0.085
1964.375,-0.374,-0.017,-0.017
1964.458,-0.167,0.190,0.190
1964.542,-0.201,0.156,0.156
1964.625,-0.301,0.056,0.056
1964.708,-0.405,-0.048,-0.048
1964.792,-0.311,0.046,0.046
1964.875,-0.299,0.058,0.058
1964.958,-0.372,-0.015,-0.015
1965.042,-0.162,0.195,0.195
1965.125,-0.263,0.094,0.094
1965.208,-0.260,0.097,0.097
1965.292,-0.299,0.058,0.058
1965.375,-0.192,0.165,0.165
1965.458,-0.208,0.149,0.149
1965.542,-0.267,0.090,0.090
1965.625,-0.162,0.195,0.195
1965.708,-0.245,0.112,0.112
1965.792,-0.106,0.251,0.251
1965.875,-0.144,0.213,0.213
1965.958,-0.146,0.211,0.211
1966.042,-0.283,0.074,0.074
1966.125,-0.168,0.189,0.189
1966.208,-0.171,0.186,0.186
1966.292,-0.170,0.187,0.187
1966.375,-0.218,0.139,0.139
1966.458,-0.105,0.252,0.252
1966.542,0.003,0.360,0.360
1966.625,-0.102,0.255,0.255
1966.708,-0.087,0.270,0.270
1966.792,-0.238,0.119,0.119
1966.875,-0.108,0.249,0.249
1966.958,-0.141,0.216,0.216
1967.042,-0.220,0.137,0.137
1967.125,-0.328,0.029,0.029
1967.208,-0.094,0.263,0.263
1967.292,-0.132,0.225,0.225
1967.375,0.057,0.414,0.414
1967.458,-0.108,0.249,0.249
1967.542,-0.068,0.289,0.289
1967.625,-0.099,0.258,0.258
1967.708,-0.125,0.232,0.232
1967.792,-0.020,0.337,0.337
1967.875,-0.120,0.237,0.237
1967.958,-0.154,0.203,0.203
1968.042,-0.325,0.032,0.032
1968.125,-0.268,0.089,0.089
1968.208,-0.004,0.353,0.353
1968.292,-0.180,0.177,0.177
1968.375,-0.226,0.131,0.131
1968.458,-0.152,0.205,0.205
1968.542,-0.195,0.162,0.162
1968.625,-0.130,0.227,0.227
1968.708,-0.226,0.131,0.131
1968.792,0.008,0.365,0.365
1968.875,-0.135,0.222,0.222
1968.958,-0.191,0.166,0.166
1969.042,-0.162,0.195,0.195
1969.125,-0.197,0.160,0.160
1969.208,-0.133,0.224,0.224
1969.292,0.049,0.406,0.406
1969.375,0.065,0.422,0.422
1969.458,0.006,0.363,0.363
1969.542,-0.109,0.248,0.248
1969.625,-0.073,0.284,0.284
1969.708,-0.013,0.344,0.344
1969.792,0.001,0.358,0.358
1969.875,0.023,0.380,0.380
1969.958,0.167,0.524,0.524
1970.042,0.014,0.371,0.371
1970.125,0.064,0.421,0.421
1970.208,-0.088,0.269,0.269
1970.292,-0.079,0.278,0.278
1970.375,-0.141,0.216,0.216
1970.458,-0.137,0.220,0.220
1970.542,-0.112,0.245,0.245
1970.625,-0.199,0.158,0.158
1970.708,-0.031,0.326,0.326
1970.792,-0.060,0.297,0.297
1970.875,-0.058,0.299,0.299
1970.958,-0.193,0.164,0.164
1971.042,-0.144,0.213,0.213
1971.125,-0.273,0.084,0.084
1971.208,-0.337,0.020,0.020
1971.292,-0.233,0.124,0.124
1971.375,-0.198,0.159,0.159
1971.458,-0.255,0.102,0.102
1971.542,-0.185,0.172,0.172
1971.625,-0.181,0.176,0.176
1971.708,-0.126,0.231,0.231
1971.792,-0.156,0.201,0.201
1971.875,-0.153,0.204,0.204
1971.958,-0.231,0.126,0.126
1972.042,-0.379,-0.022,-0.022
1972.125,-0.278,0.079,0.079
1972.208,-0.143,0.214,0.214
1972.292,-0.128,0.229,0.229
1972.375,-0.082,0.275,0.275
1972.458,-0.032,0.325,0.325
1972.542,-0.093,0.264,0.264
1972.625,0.061,0.418,0.418
1972.708,-0.052,0.305,0.305
1972.792,-0.057,0.300,0.300
1972.875,-0.052,0.305,0.305
1972.958,0.109,0.466,0.466
1973.042,0.101,0.458,0.458
1973.125,0.159,0.516,0.516
1973.208,0.115,0.472,0.472
1973.292,0.199,0.556,0.556
1973.375,0.108,0.465,0.465
1973.458,0.106,0.463,0.463
1973.542,0.016,0.373,0.373
1973.625,-0.028,0.329,0.329
1973.708,-0.035,0.322,0.322
1973.792,0.011,0.368,0.368
1973.875,-0.025,0.332,0.332
1973.958,-0.128,0.229,0.229
1974.042,-0.282,0.075,0.075
1974.125,-0.447,-0.090,-0.090
1974.208,-0.237,0.120,0.120
1974.292,-0.202,0.155,0.155
1974.375,-0.127,0.230,0.230
1974.458,-0.115,0.242,0.242
1974.542,-0.136,0.221,0.221
1974.625,0.023,0.380,0.380
1974.708,-0.093,0.264,0.264
1974.792,-0.115,0.242,0.242
1974.875,-0.126,0.231,0.231
1974.958,-0.214,0.143,0.143
1975.042,-0.097,0.260,0.260
1975.125,-0.021,0.336,0.336
1975.208,-0.011,0.346,0.346
1975.292,-0.052,0.305,0.305
1975.375,0.053,0.410,0.410
1975.458,-0.061,0.296,0.296
1975.542,-0.105,0.252,0.252
1975.625,-0.232,0.125,0.125
1975.708,-0.140,0.217,0.217
1975.792,-0.154,0.203,0.203
1975.875,-0.264,0.093,0.093
1975.958,-0.247,0.110,0.110
1976.042,-0.170,0.187,0.187
1976.125,-0.232,0.125,0.125
1976.208,-0.337,0.020,0.020
1976.292,-0.186,0.171,0.171
1976.375,-0.359,-0.002,-0.002
1976.458,-0.240,0.117,0.117
1976.542,-0.173,0.184,0.184
1976.625,-0.242,0.115,0.115
1976.708,-0.151,0.206,0.206
1976.792,-0.332,0.025,0.025
1976.875,-0.139,0.218,0.218
1976.958,-0.029,0.328,0.328
1977.042,0.153,0.510,0.510
1977.125,0.104,0.461,0.461
1977.208,0.075,0.432,0.432
1977.292,0.134,0.491,0.491
1977.375,0.228,0.585,0.585
1977.458,0.208,0.565,0.565
1977.542,0.143,0.500,0.500
1977.625,0.130,0.487,0.487
1977.708,-0.002,0.355,0.355
1977.792,-0.016,0.341,0.341
1977.875,0.121,0.478,0.478
1977.958,-0.040,0.317,0.317
1978.042,0.037,0.394,0.394
1978.125,0.074,0.431,0.431
1978.208,0.059,0.416,0.416
1978.292,0.053,0.410,0.410
1978.375,0.012,0.369,0.369
1978.458,-0.055,0.302,0.302
1978.542,0.016,0.373,0.373
1978.625,-0.217,0.140,0.140
1978.708,0.042,0.399,0.399
1978.792,-0.060,0.297,0.297
1978.875,0.092,0.449,0.449
1978.958,0.010,0.367,0.367
1979.042,0.052,0.409,0.409
1979.125,-0.180,0.177,0.177
1979.208,0.067,0.424,0.424
1979.292,0.077,0.434,0.434
1979.375,-0.022,0.335,0.335
1979.458,0.050,0.407,0.407
1979.542,0.018,0.375,0.375
1979.625,0.115,0.472,0.472
1979.708,0.173,0.530,0.530
1979.792,0.147,0.504,0.504
1979.875,0.208,0.565,0.565
1979.958,0.386,0.743,0.743
1980.042,0.253,0.610,0.610
1980.125,0.361,0.718,0.718
1980.208,0.217,0.574,0.574
1980.292,0.234,0.591,0.591
1980.375,0.246,0.603,0.603
1980.458,0.132,0.489,0.489
1980.542,0.206,0.563,0.563
1980.625,0.164,0.521,0.521
1980.708,0.124,0.481,0.481
1980.792,0.097,0.454,0.454
1980.875,0.206,0.563,0.563
1980.958,0.114,0.471,0.471
1981.042,0.444,0.801,0.801
1981.125,0.337,0.694,0.694
1981.208,0.331,0.688,0.688
1981.292,0.199,0.556,0.556
1981.375,0.148,0.505,0.505
1981.458,0.245,0.602,0.602
1981.542,0.264,0.621,0.621
1981.625,0.312,0.669,0.669
1981.708,0.137,0.494,0.494
1981.792,0.055,0.412,0.412
1981.875,0.166,0.523,0.523
1981.958,0.363,0.720,0.720
1982.042,-0.024,0.333,0.333
1982.125,0.068,0.425,0.425
1982.208,-0.137,0.220,0.220
1982.292,0.020,0.377,0.377
1982.375,0.091,0.448,0.448
1982.458,-0.001,0.356,0.356
1982.542,0.076,0.433,0.433
1982.625,-0.046,0.311,0.311
1982.708,0.017,0.374,0.374
1982.792,0.041,0.398,0.398
1982.875,0.029,0.386,0.386
1982.958,0.277,0.634,0.634
1983.042,0.358,0.715,0.715
1983.125,0.336,0.693,0.693
1983.208,0.248,0.605,0.605
1983.292,0.175,0.532,0.532
1983.375,0.222,0.579,0.579
1983.458,0.167,0.524,0.524
1983.542,0.115,0.472,0.472
1983.625,0.284,0.641,0.641
1983.708,0.326,0.683,0.683
1983.792,0.113,0.470,0.470
1983.875,0.245,0.602,0.602
1983.958,0.096,0.453,0.453
1984.042,0.158,0.515,0.515
1984.125,0.020,0.377,0.377
1984.208,0.144,0.501,0.501
1984.292,0.010,0.367,0.367
1984.375,0.214,0.571,0.571
1984.458,-0.039,0.318,0.318
1984.542,0.025,0.382,0.382
1984.625,0.089,0.446,0.446
1984.708,0.127,0.484,0.484
1984.792,0.041,0.398,0.398
1984.875,-0.058,0.299,0.299
1984.958,-0.156,0.201,0.201
1985.042,0.116,0.473,0.473
1985.125,-0.104,0.253,0.253
1985.208,0.043,0.400,0.400
1985.292,0.003,0.360,0.360
1985.375,0.068,0.425,0.425
1985.458,0.121,0.478,0.478
1985.542,-0.023,0.334,0.334
1985.625,0.143,0.500,0.500
1985.708,0.118,0.475,0.475
1985.792,0.039,0.396,0.396
1985.875,0.018,0.375,0.375
1985.958,0.055,0.412,0.412
1986.042,0.117,0.474,0.474
1986.125,0.309,0.666,0.666
1986.208,0.138,0.495,0.495
1986.292,0.135,0.492,0.492
1986.375,0.131,0.488,0.488
1986.458,0.040,0.397,0.397
1986.542,0.043,0.400,0.400
1986.625,0.088,0.445,0.445
1986.708,0.024,0.381,0.381
1986.792,0.051,0.408,0.408
1986.875,0.040,0.397,0.397
1986.958,0.032,0.389,0.389
1987.042,0.220,0.577,0.577
1987.125,0.316,0.673,0.673
1987.208,0.104,0.461,0.461
1987.292,0.189,0.546,0.546
1987.375,0.169,0.526,0.526
1987.458,0.266,0.623,0.623
1987.542,0.348,0.705,0.705
1987.625,0.211,0.568,0.568
1987.708,0.266,0.623,0.623
1987.792,0.270,0.627,0.627
1987.875,0.186,0.543,0.543
1987.958,0.372,0.729,0.729
1988.042,0.459,0.816,0.816
1988.125,0.333,0.690,0.690
1988.208,0.385,0.742,0.742
1988.292,0.328,0.685,0.685
1988.375,0.319,0.676,0.676
1988.458,0.330,0.687,0.687
1988.542,0.256,0.613,0.613
1988.625,0.258,0.615,0.615
1988.708,0.258,0.615,0.615
1988.792,0.255,0.612,0.612
1988.875,0.029,0.386,0.386
1988.958,0.176,0.533,0.533
1989.042,-0.026,0.331,0.331
1989.125,0.237,0.594,0.594
1989.208,0.185,0.542,0.542
1989.292,0.150,0.507,0.507
1989.375,0.038,0.395,0.395
1989.458,0.094,0.451,0.451
1989.542,0.264,0.621,0.621
1989.625,0.252,0.609,0.609
1989.708,0.298,0.655,0.655
1989.792,0.260,0.617,0.617
1989.875,0.115,0.472,0.472
1989.958,0.284,0.641,0.641
1990.042,0.283,0.640,0.640
1990.125,0.279,0.636,0.636
1990.208,0.635,0.992,0.992
1990.292,0.494,0.851,0.851
1990.375,0.406,0.763,0.763
1990.458,0.315,0.672,0.672
1990.542,0.380,0.737,0.737
1990.625,0.281,0.638,0.638
1990.708,0.220,0.577,0.577
1990.792,0.386,0.743,0.743
1990.875,0.359,0.716,0.716
1990.958,0.289,0.646,0.646
1991.042,0.303,0.660,0.660
1991.125,0.407,0.764,0.764
1991.208,0.247,0.604,0.604
1991.292,0.436,0.793,0.793
1991.375,0.314,0.671,0.671
1991.458,0.433,0.790,0.790
1991.542,0.467,0.824,0.824
1991.625,0.362,0.719,0.719
1991.708,0.353,0.710,0.710
1991.792,0.251,0.608,0.608
1991.875,0.254,0.611,0.611
1991.958,0.238,0.595,0.595
1992.042,0.363,0.720,0.720
1992.125,0.348,0.705,0.705
1992.208,0.309,0.666,0.666
1992.292,0.162,0.519,0.519
1992.375,0.168,0.525,0.525
1992.458,0.156,0.513,0.513
1992.542,0.005,0.362,0.362
1992.625,0.038,0.395,0.395
1992.708,-0.090,0.267,0.267
1992.792,-0.023,0.334,0.334
1992.875,-0.037,0.320,0.320
1992.958,0.099,0.456,0.456
1993.042,0.261,0.618,0.618
1993.125,0.283,0.640,0.640
1993.208,0.236,0.593,0.593
1993.292,0.195,0.552,0.552
1993.375,0.195,0.552,0.552
1993.458,0.164,0.521,0.521
1993.542,0.159,0.516,0.516
1993.625,0.084,0.441,0.441
1993.708,0.046,0.403,0.403
1993.792,0.151,0.508,0.508
1993.875,0.066,0.423,0.423
1993.958,0.148,0.505,0.505
1994.042,0.200,0.557,0.557
1994.125,0.014,0.371,0.371
1994.208,0.235,0.592,0.592
1994.292,0.256,0.613,0.613
1994.375,0.208,0.565,0.565
1994.458,0.314,0.671,0.671
1994.542,0.182,0.539,0.539
1994.625,0.173,0.530,0.530
1994.708,0.272,0.629,0.629
1994.792,0.347,0.704,0.704
1994.875,0.353,0.710,0.710
1994.958,0.247,0.604,0.604
1995.042,0.414,0.771,0.771
1995.125,0.640,0.997,0.997
1995.208,0.356,0.713,0.713
1995.292,0.427,0.784,0.784
1995.375,0.265,0.622,0.622
1995.458,0.378,0.735,0.735
1995.542,0.442,0.799,0.799
1995.625,0.392,0.749,0.749
1995.708,0.280,0.637,0.637
1995.792,0.379,0.736,0.736
1995.875,0.375,0.732,0.732
1995.958,0.174,0.531,0.531
1996.042,0.216,0.573,0.573
1996.125,0.462,0.819,0.819
1996.208,0.288,0.645,0.645
1996.292,0.252,0.609,0.609
1996.375,0.237,0.594,0.594
1996.458,0.217,0.574,0.574
1996.542,0.325,0.682,0.682
1996.625,0.351,0.708,0.708
1996.708,0.205,0.562,0.562
1996.792,0.128,0.485,0.485
1996.875,0.316,0.673,0.673
1996.958,0.323,0.680,0.680
1997.042,0.249,0.606,0.606
1997.125,0.304,0.661,0.661
1997.208,0.397,0.754,0.754
1997.292,0.378,0.735,0.735
1997.375,0.317,0.674,0.674
1997.458,0.492,0.849,0.849
1997.542,0.346,0.703,0.703
1997.625,0.406,0.763,0.763
1997.708,0.467,0.824,0.824
1997.792,0.572,0.929,0.929
1997.875,0.616,0.973,0.973
1997.958,0.524,0.881,0.881
1998.042,0.563,0.920,0.920
1998.125,0.797,1.154,1.154
1998.208,0.589,0.946,0.946
1998.292,0.651,1.008,1.008
1998.375,0.639,0.996,0.996
1998.458,0.668,1.025,1.025
1998.542,0.659,1.016,1.016
1998.625,0.645,1.002,1.002
1998.708,0.435,0.792,0.792
1998.792,0.411,0.768,0.768
1998.875,0.382,0.739,0.739
1998.958,0.488,0.845,0.845
1999.042,0.387,0.744,0.744
1999.125,0.604,0.961,0.961
1999.208,0.264,0.621,0.621
1999.292,0.269,0.626,0.626
1999.375,0.248,0.605,0.605
1999.458,0.325,0.682,0.682
1999.542,0.310,0.667,0.667
1999.625,0.303,0.660,0.660
1999.708,0.276,0.633,0.633
1999.792,0.307,0.664,0.664
1999.875,0.287,0.644,0.644
1999.958,0.314,0.671,0.671
2000.042,0.181,0.538,0.538
2000.125,0.499,0.856,0.856
2000.208,0.445,0.802,0.802
2000.292,0.538,0.895,0.895
2000.375,0.306,0.663,0.663
2000.458,0.350,0.707,0.707
2000.542,0.326,0.683,0.683
2000.625,0.375,0.732,0.732
2000.708,0.311,0.668,0.668
2000.792,0.195,0.552,0.552
2000.875,0.245,0.602,0.602
2000.958,0.202,0.559,0.559
2001.042,0.364,0.721,0.721
2001.125,0.392,0.749,0.749
2001.208,0.520,0.877,0.877
2001.292,0.453,0.810,0.810
2001.375,0.489,0.846,0.846
2001.458,0.446,0.803,0.803
2001.542,0.509,0.866,0.866
2001.625,0.507,0.864,0.864
2001.708,0.493,0.850,0.850
2001.792,0.464,0.821,0.821
2001.875,0.692,1.049,1.049
2001.958,0.542,0.899,0.899
2002.042,0.647,1.004,1.004
2002.125,0.643,1.000,1.000
2002.208,0.799,1.156,1.156
2002.292,0.568,0.925,0.925
2002.375,0.503,0.860,0.860
2002.458,0.449,0.806,0.806
2002.542,0.569,0.926,0.926
2002.625,0.498,0.855,0.855
2002.708,0.502,0.859,0.859
2002.792,0.500,0.857,0.857
2002.875,0.494,0.851,0.851
2002.958,0.347,0.704,0.704
2003.042,0.654,1.011,1.011
2003.125,0.486,0.843,0.843
2003.208,0.484,0.841,0.841
2003.292,0.473,0.830,0.830
2003.375,0.522,0.879,0.879
2003.458,0.425,0.782,0.782
2003.542,0.484,0.841,0.841
2003.625,0.612,0.969,0.969
2003.708,0.575,0.932,0.932
2003.792,0.657,1.014,1.014
2003.875,0.499,0.856,0.856
2003.958,0.660,1.017,1.017
2004.042,0.509,0.866,0.866
2004.125,0.635,0.992,0.992
2004.208,0.528,0.885,0.885
2004.292,0.523,0.880,0.880
2004.375,0.351,0.708,0.708
2004.458,0.311,0.668,0.668
2004.542,0.237,0.594,0.594
2004.625,0.458,0.815,0.815
2004.708,0.467,0.824,0.824
2004.792,0.523,0.880,0.880
2004.875,0.651,1.008,1.008
2004.958,0.415,0.772,0.772
2005.042,0.650,1.007,1.007
2005.125,0.534,0.891,0.891
2005.208,0.646,1.003,1.003
2005.292,0.632,0.989,0.989
2005.375,0.553,0.910,0.910
2005.458,0.569,0.926,0.926
2005.542,0.555,0.912,0.912
2005.625,0.581,0.938,0.938
2005.708,0.634,0.991,0.991
2005.792,0.684,1.041,1.041
2005.875,0.643,1.000,1.000
2005.958,0.601,0.958,0.958
2006.042,0.500,0.857,0.857
2006.125,0.646,1.003,1.003
2006.208,0.544,0.901,0.901
2006.292,0.486,0.843,0.843
2006.375,0.472,0.829,0.829
2006.458,0.572,0.929,0.929
2006.542,0.476,0.833,0.833
2006.625,0.633,0.990,0.990
2006.708,0.550,0.907,0.907
2006.792,0.614,0.971,0.971
2006.875,0.661,1.018,1.018
2006.958,0.717,1.074,1.074
2007.042,0.893,1.250,1.250
2007.125,0.640,0.997,0.997
2007.208,0.592,0.949,0.949
2007.292,0.726,1.083,1.083
2007.375,0.580,0.937,0.937
2007.458,0.501,0.858,0.858
2007.542,0.563,0.920,0.920
2007.625,0.584,0.941,0.941
2007.708,0.508,0.865,0.865
2007.792,0.559,0.916,0.916
2007.875,0.536,0.893,0.893
2007.958,0.419,0.776,0.776
2008.042,0.210,0.567,0.567
2008.125,0.269,0.626,0.626
2008.208,0.614,0.971,0.971
2008.292,0.448,0.805,0.805
2008.375,0.432,0.789,0.789
2008.458,0.384,0.741,0.741
2008.542,0.534,0.891,0.891
2008.625,0.453,0.810,0.810
2008.708,0.548,0.905,0.905
2008.792,0.591,0.948,0.948
2008.875,0.632,0.989,0.989
2008.958,0.472,0.829,0.829
2009.042,0.590,0.947,0.947
2009.125,0.471,0.828,0.828
2009.208,0.447,0.804,0.804
2009.292,0.528,0.885,0.885
2009.375,0.550,0.907,0.907
2009.458,0.623,0.980,0.980
2009.542,0.681,1.038,1.038
2009.625,0.622,0.979,0.979
2009.708,0.682,1.039,1.039
2009.792,0.620,0.977,0.977
2009.875,0.706,1.063,1.063
2009.958,0.640,0.997,0.997
2010.042,0.711,1.068,1.068
2010.125,0.790,1.147,1.147
2010.208,0.860,1.217,1.217
2010.292,0.834,1.191,1.191
2010.375,0.715,1.072,1.072
2010.458,0.645,1.002,1.002
2010.542,0.617,0.974,0.974
2010.625,0.615,0.972,0.972
2010.708,0.564,0.921,0.921
2010.792,0.642,0.999,0.999
2010.875,0.735,1.092,1.092
2010.958,0.437,0.794,0.794
2011.042,0.457,0.814,0.814
2011.125,0.429,0.786,0.786
2011.208,0.556,0.913,0.913
2011.292,0.602,0.959,0.959
2011.375,0.443,0.800,0.800
2011.458,0.548,0.905,0.905
2011.542,0.645,1.002,1.002
2011.625,0.651,1.008,1.008
2011.708,0.538,0.895,0.895
2011.792,0.576,0.933,0.933
2011.875,0.511,0.868,0.868
2011.958,0.495,0.852,0.852
2012.042,0.370,0.727,0.727
2012.125,0.465,0.822,0.822
