time,prate,air,prate_mean,air_mean
534,-2.9263514953706054e-07,-0.14854473466650825,,
535,-2.0050865681715374e-07,-0.26145654686996783,,
536,-5.603937001767304e-07,-0.63810966884899,,
537,7.748973463667203e-08,-0.6387536094891318,,
538,-2.302031934799381e-07,-0.5608916709516574,,
539,-2.7831562111716645e-08,-0.5315112116499576,,
540,-4.0052122019171275e-07,-0.6001909211952424,,
541,-4.974549551033236e-07,-0.6915799143000884,,
542,-2.790126897521417e-07,-0.7131983665153766,,
543,-1.0492152921360672e-07,-0.8813944532138681,,
544,-4.5272722082806166e-07,-0.7112992367281639,,
545,-6.346550281250999e-08,-0.8367005518979752,,
546,-6.357645763057528e-08,-0.7543776264806352,,
547,-2.721728647700828e-07,-0.6467438720622035,,
548,3.29384383720497e-07,-0.6526895296034274,,
549,-3.081469771882497e-08,-0.7460660610184895,,
550,3.471303480705174e-07,-0.7782517444159014,,
551,-1.3117685395897974e-08,-0.6874416909362717,,
552,3.870118763293743e-08,-0.5613978430107451,,
553,6.287203512175246e-07,-0.6523105091783918,,
554,9.792533378920516e-08,-0.4662757269773568,,
555,4.619821612047263e-07,-0.46522059459378917,,
556,4.758698005504935e-07,-0.3720484536692604,,
557,3.067056256262221e-07,-0.2180062794375514,,
558,9.00854434626928e-08,-0.23719940155091795,,
559,1.986511155876504e-08,-0.3076096923064309,,
560,3.382282917549845e-08,-0.337187417830236,,
561,2.1893801355406894e-07,-0.3648901577682945,,
562,1.548784932978231e-08,-0.597102865099761,,
563,-3.075894741454547e-07,-0.35060743649847415,,
564,-2.3622325304094184e-08,-0.3965593189589218,,
565,-3.6495164483648477e-07,-0.3943881860584576,,
566,5.4132284353292515e-08,-0.38211451256384016,,
567,1.0681923506460957e-07,-0.33418688757808906,,
568,2.3382819253166604e-07,-0.24210828328748465,,
569,-1.0361534332757516e-08,-0.19841509849796313,,
570,-1.1172447967576404e-07,-0.17306850487126368,,
571,-5.947970884611223e-07,-0.05971893574583827,,
572,1.7933333088197164e-07,-0.16645792003568272,,
573,-2.0489225567784738e-07,-0.2935380812255331,,
574,-3.9676108725610183e-07,-0.2339668490714483,,
575,-1.048158321203178e-06,-0.23603168842822045,,
576,-9.537949028764053e-07,-0.22070411648179858,,
577,-3.3587456668001345e-07,-0.3300755182968103,,
578,1.343138984180981e-08,-0.1986689573242938,,
579,-1.348527570605479e-07,-0.340087158747253,,
580,-2.4043659044515755e-07,-0.32060855553186574,,
581,1.786190913662667e-08,-0.36425618821264544,,
582,-3.288753745916281e-07,-0.28690609634651215,,
583,8.290875755583619e-09,-0.208286268957179,,
584,-1.8975298328376857e-07,-0.27222783997752253,,
585,-6.561659680364955e-08,-0.3368076334838864,,
586,6.495717308341223e-08,-0.1042817473967885,,
587,-2.8294172879485734e-07,-0.24337717951796778,,
588,-6.341009925733664e-07,-0.04104149556680683,,
589,-5.911648407577936e-07,-0.16297714331836827,,
590,1.216760817432437e-07,-0.17115809289973705,,
591,-4.928722463890922e-07,-0.3095172064148879,,
592,3.098462080544984e-07,-0.3753440502584299,,
593,1.1573815552456263e-07,-0.14148490322884677,,
594,1.721991969206557e-07,-0.24810225813999076,,
595,1.858980043597237e-07,-0.2323470633080426,,
596,-3.083497552252153e-08,-0.547311591200842,,
597,2.2799025966291528e-07,-0.3590771331946925,,
598,-4.152404977517733e-07,-0.31704950676414934,,
599,2.457287084323884e-07,-0.453441904528156,,
600,1.2101489018571181e-08,-0.41428936249391785,,
601,-2.1695724277737066e-07,-0.5733791576799403,,
602,-1.7363606814550222e-07,-0.3073041340390105,,
603,-4.728573284430407e-07,-0.470583626881789,,
604,-2.0466908923166814e-07,-0.34941821181451754,,
605,-7.542579587746116e-08,-0.27137271798255436,,
606,-3.3903262549913394e-07,-0.3656627451330889,,
607,-1.1538889711907122e-07,-0.33396293194840254,,
608,-7.208443260388593e-07,-0.4245093090520807,,
609,-3.362764776947193e-07,-0.2666318016317499,,
610,-5.063288958724788e-07,-0.3359464835018854,,
611,-6.518168466902166e-07,-0.1800222062818829,,
612,-5.194171938672244e-07,-0.2532232538890902,,
613,-6.137609392990696e-07,-0.2216648995863762,,
614,-3.6503277822332315e-07,-0.10776282338974766,,
615,-3.9166492100412093e-07,-0.222959654292498,,
616,-3.632062398981981e-07,-0.15940457991587106,,
617,-2.5490391219536777e-07,-0.2064415965634004,,
618,-7.610380210451708e-07,-0.0200854803167295,,
619,-6.944009541455489e-07,0.0776779022144193,,
620,-4.0606706311743124e-07,-0.223422507234398,,
621,-5.902198512714635e-07,-0.09009469394221731,,
622,-3.650542052006112e-07,-0.10374690456361686,,
623,1.899485958675302e-07,-0.21102295566688248,,
624,-1.8145792378741201e-07,-0.1920226756745507,,
625,-7.936205460665961e-08,-0.20471342913210172,,
626,-1.4437158555835024e-07,-0.3296153069186616,,
627,-7.923055087971431e-08,-0.5255376529776944,,
628,-6.261325190531659e-07,-0.266060329283098,,
629,-5.818906236223846e-07,-0.08603474374110451,,
630,-3.280461311099738e-07,-0.2209154546676478,,
631,-2.8943124483836894e-07,-0.3016106520955303,,
632,8.318223573041407e-09,-0.35961461427086183,,
633,-6.550909743341554e-07,-0.333432035826572,,
634,-5.285351588943945e-07,-0.21735805299526278,,
635,3.109287544973334e-08,-0.26648202454784886,,
636,4.938043952532751e-07,-0.20354417658986282,,
637,-8.018537379786122e-07,-0.11429680578581776,,
638,-1.932913675750696e-07,-0.112779472925124,,
639,1.7222752321396927e-07,-0.1763757720467784,,
640,2.866379010236251e-07,-0.19069524426507395,,
641,-3.532712608167698e-07,-0.0867658924563495,,
642,-6.59677288932658e-07,0.03192023946217093,,
643,-1.8366918461628728e-07,-0.18769323700007778,,
644,-2.639619874180622e-07,-0.2196972061520313,,
645,1.6094570696746966e-07,-0.22606288653981377,,
646,-2.7814404781737884e-07,-0.25471024873676895,,
647,-5.645036699021369e-07,-0.23325661061648542,,
648,-4.4183885858099105e-07,-0.33239378032205824,,
649,-7.309851183025708e-07,-0.22393824291737813,,
650,-4.099007714500477e-07,-0.21968868289291157,,
651,-2.6254783268682127e-07,-0.23975555412044466,,
652,5.528543301783437e-09,-0.11049178257364997,,
653,2.530910824372235e-08,-0.34712780787080816,,
654,-4.0211397284254145e-07,-0.310926744016029,,
655,-6.005117391248573e-07,-0.07339447739177477,,
656,-1.7401094325822407e-07,-0.0744469570580154,,
657,-8.920796406952881e-08,-0.07689893290118699,,
658,-5.032589580441974e-07,-0.16471351188133668,,
659,-1.004518350346346e-07,-0.05837220896513488,,
660,-3.903999588400014e-08,-0.26896920996159357,,
661,-2.0930889811105426e-07,-0.24883402411391797,,
662,-5.488918887796099e-07,-0.3036380150142526,,
663,-2.8956296807051864e-07,-0.31787776103744114,,
664,-8.575806552165788e-07,-0.2918732800554613,,
665,3.89175748290676e-07,-0.1313796202339427,,
666,-8.649752446304167e-08,-0.03866851683183913,,
667,-1.6688095050918012e-07,-0.0573823984792312,,
668,-4.2862215772793686e-07,-0.1407105782275224,,
669,-3.596721627862445e-07,0.016795560323851207,,
670,3.777118690040586e-07,-0.04285092985058467,,
671,-1.4946018198522392e-07,0.11783992153955576,,
672,-4.854175668000671e-07,0.018849667746848632,,
673,1.8143704517221182e-07,0.013188301836256572,,
674,-1.6787397712620223e-07,0.14013063710714946,,
675,-6.470740601722192e-07,0.14192463907638295,,
676,6.011023984129975e-08,-0.06441243991505201,,
677,-3.5967252983858e-07,0.06865972375647592,,
678,-8.493606291857431e-07,-0.06939003777792917,,
679,-7.111136135678854e-07,0.05443061924569407,,
680,-4.5057269663498786e-07,0.0930887076449384,,
681,-3.483621435657238e-08,0.027479882445984444,,
682,-7.327062378192894e-07,-0.09095631683266811,,
683,-7.048709035669234e-07,-0.11915611466489226,,
684,-7.421985028096529e-07,-0.05443794490296537,,
685,-1.3046541679220453e-07,0.0312369046464383,,
686,1.3512247645551732e-07,-0.27544278615524226,,
687,1.4714069078535428e-08,-0.21943158672594287,,
688,2.5530786282668145e-07,-0.3166441687291196,,
689,-1.479049980147587e-07,-0.31438161892216754,,
690,-2.2952127481604628e-07,-0.6489811193113866,,
691,-3.239786296669977e-07,-0.24138234242369716,,
692,-1.2841928319684146e-07,-0.3267828182923189,,
693,-5.203852757055132e-07,-0.2849300481563771,,
694,1.295372033170802e-07,-0.41928767939235545,,
695,-4.698182591278046e-09,-0.2106287114069568,,
696,-2.4105650651920964e-07,-0.2645177241052739,,
697,1.0723403449696688e-07,-0.4428217326265454,,
698,1.8398888313224812e-07,-0.3486940070078023,,
699,-1.2038820389007503e-07,-0.39564622549883677,,
700,-6.785452998365374e-08,-0.221647160260171,,
701,-3.192591451317126e-07,-0.06692491363823906,,
702,-8.506155064357031e-07,-0.0961182040684251,,
703,1.9145141745813703e-07,-0.11382338972353086,,
704,-1.67300214370167e-07,-0.20128270942042245,,
705,4.155596457419473e-07,-0.05630094812316409,,
706,-7.312352226118584e-07,-0.03792101845436496,,
707,-4.5969705097880715e-07,-0.2763432714006381,,
708,-7.860843039735967e-08,0.017691990347214182,,
709,-1.1275864387111174e-07,-0.13343022784598846,,
710,4.064210020051174e-07,-0.13307767734444562,,
711,3.194407261870765e-07,-0.18280282184397728,,
712,8.905656980255121e-08,-0.18490400156665918,,
713,-1.1359988240193822e-07,-0.292099287979698,,
714,-2.000516354414886e-07,-0.43550459240233164,,
715,-1.4119814349003348e-07,-0.2352929861320665,,
716,-1.0376208074847722e-07,-0.3310443714945392,,
717,6.339047308510322e-08,-0.2577943324832495,,
718,1.7942220956319345e-08,-0.2712442401559638,,
719,-3.7162429172866646e-08,-0.16195799792306462,,
720,-4.711579153133127e-07,-0.2230622395363667,,
721,-6.460440225289677e-07,-0.25632850603371143,,
722,-4.01917228074615e-07,-0.09371373640361529,,
723,-5.173714711187917e-07,-0.11664031055188104,,
724,-4.839513453056939e-07,-0.06832524288098125,,
725,2.7648954185409375e-07,-0.17257229769843047,,
726,3.635721182353015e-07,-0.2112700029897384,,
727,5.480343208072161e-07,-0.18719191253118272,,
728,4.537198485731479e-07,-0.09738178643319786,,
729,2.796167688124153e-07,-0.2738279132444352,,
730,-1.0588051257507192e-07,-0.09694359072595658,,
731,1.1272416292118595e-08,-0.0050145021971697,,
732,-1.2834026490626165e-07,-0.06508256716189581,,
733,-7.344288578246596e-07,-0.1552809314622762,,
734,2.060703758063142e-07,-0.32598320133070285,,
735,1.0894870146025357e-07,-0.15437641245741313,,
736,-1.683994692201745e-07,-0.19163812638973032,,
737,3.207850921803648e-07,-0.2215378162622601,,
738,-2.99391366512871e-07,-0.30745663976092025,,
739,4.757573799868049e-07,-0.2135526415430315,,
740,-5.383421163511164e-07,-0.2226772181023246,,
741,6.959162299064491e-07,-0.17514769117820225,,
742,3.7705001610466597e-07,0.09370303481985555,,
743,-2.6957289976955705e-07,-0.2171244646742115,,
744,5.521415476942526e-08,-0.09534258559753891,,
745,4.3255796919499693e-07,0.042150299064599994,,
746,1.2136184442441453e-07,0.017229968492232267,,
747,3.740120704804194e-07,0.05122116037170532,,
748,1.4840027358666774e-07,-0.14711626726703111,,
749,1.9791460228042648e-07,-0.319485194899464,,
750,-3.3777529477189215e-07,-0.11393328566267816,,
751,2.2259532812055464e-07,-0.42607016370782363,,
752,-5.194779207855186e-07,-0.36873445723054366,,
753,1.9223907164431162e-07,-0.1922422277369121,,
754,2.4500960614078344e-07,-0.400442287031585,,
755,1.195218844555608e-06,-0.3289561520458659,,
756,6.662929526080707e-07,-0.29567583845102147,,
757,6.800350065628531e-07,-0.7269319148371323,,
758,1.2979992057704053e-06,-0.2554141707360817,,
759,1.306179340402909e-06,-0.09499053390575626,,
760,9.267792435352747e-07,-0.33179842429065154,,
761,-3.513066481046944e-07,-0.17259475819963052,,
762,-1.3343430984185888e-07,-0.03653103396117927,,
763,7.490974334556714e-07,-0.21035666675194403,,
764,5.536024804812573e-07,0.2927968643324253,,
765,3.5029580640732347e-07,-0.03445664977939714,,
766,6.089063739494376e-07,-0.05615014132182219,,
767,-1.9340548971608076e-07,-0.19657133527513732,,
768,-2.8777407105512394e-07,-0.10840168558376677,,
769,-3.2884259299671193e-07,0.22273779310049288,,
770,2.6912085545815508e-08,0.15537395163106865,,
771,-5.390088771025401e-07,0.09057252820304204,,
772,1.617240296572462e-07,-0.28270291518909774,,
773,5.446117193310682e-07,-0.6375742461854643,,
774,-4.725017838162539e-07,-0.23017568700410496,,
775,-1.3046511633266845e-07,-0.1623114840763002,,
776,-1.9777768554703615e-07,-0.19889450695171998,,
777,-1.2642717861192258e-07,-0.2934121913348138,,
778,4.190589477566684e-07,-0.17634535815223024,,
779,2.1508042114602704e-08,-0.33631950750014106,,
780,-6.146868940407291e-07,-0.2244578982408596,,
781,-5.490157273502104e-07,-0.06610876471456274,,
782,5.244051048766804e-07,-0.1670451224149505,,
783,-6.896325747475838e-07,-0.03680504579644156,,
784,6.293398412151579e-07,-0.2464059971823335,,
785,1.1005831282984206e-07,0.03420565187927146,,
786,2.9508311278338016e-08,-0.14806531094547995,,
787,6.504328597410573e-07,0.021216784547401554,,
788,-1.2450899743095862e-07,-0.11117493396742217,,
789,9.467333352485016e-08,-0.14334277587233274,,
790,2.428869732620896e-07,-0.2562936750277448,,
791,1.6712341140292647e-07,-0.4396313905432424,,
792,-3.405143626448704e-08,-0.24769270374448965,,
793,-4.427282768251528e-08,-0.18004835275584477,,
794,-8.398704803319992e-07,-0.05272106326666896,,
795,-7.261486728234075e-07,0.016979128427917045,,
796,7.799278916673262e-08,-0.19110032749792388,,
797,9.330043169888336e-08,-0.22808980928765546,,
798,1.1411808398417629e-07,-0.220672499972778,,
799,1.893656701502439e-07,-0.5977574335588258,,
800,-8.995248624380703e-08,-0.6732641746738021,,
801,4.552262845706089e-08,-0.5054784848404419,,
802,-3.497185264757317e-07,-0.3060222837537143,,
803,-7.678780503071672e-07,-0.2901994447605065,,
804,-4.851326196705461e-07,-0.21142941884069205,,
805,-1.7994260731170512e-07,-0.3775132517205199,,
806,-7.688656182263058e-08,-0.3081863795817541,,
807,-3.7310727176950796e-09,-0.4979583864090892,,
808,-4.1924626963067873e-07,-0.29586732427662965,,
809,-2.0466478538697248e-07,-0.3516954047456948,,
810,-8.562716184257842e-07,-0.3211405863447682,,
811,-6.111131975626193e-07,-0.29909255321997263,,
812,-9.29604042431496e-07,-0.15204518956676483,,
813,-3.7823122148560145e-07,-0.1546491406776348,,
814,-5.292637789077413e-07,-0.1801467450157272,,
815,-3.3941627721398175e-07,-0.3764646219065889,,
816,-3.2729220836809456e-07,-0.24322326628486274,,
817,-3.8957218714765934e-07,0.04216187966193063,,
818,-1.5259878459806932e-08,-0.3045166964011788,,
819,2.5648243510942642e-08,-0.20386668681727924,,
820,-6.009503657907525e-07,-0.44809082098126984,,
821,-3.768464134542616e-07,-0.39916374466080745,,
822,-8.42388050918011e-08,-0.4234126646957089,,
823,-5.155245812243146e-07,-0.23678744523539513,,
824,-3.256803100667593e-07,-0.43102434063922246,,
825,-4.4077245149889594e-07,-0.2761392965946126,,
826,-7.298897607634894e-09,-0.3796998274441841,,
827,-8.608166314119308e-08,-0.4096411724779176,,
828,-1.6782498097894445e-07,-0.37696177177829954,,
829,-6.337891768352688e-07,-0.41590843390766263,,
830,-4.477491015576551e-07,-0.3828746209965891,,
831,-6.101354530383962e-07,-0.4076194106106191,,
832,-2.340331999778959e-07,-0.3909138860196063,,
833,-1.4979424027614904e-07,-0.28511706925915575,,
834,-2.5248491491563423e-07,-0.10027131753955125,,
835,-2.3123409389849963e-07,-0.1945955154741696,,
836,-1.4731761278986338e-07,-0.2616861515131487,,
837,-4.179598260550886e-07,-0.3297121077187086,,
838,1.959558243498389e-07,-0.3165018962830381,,
839,1.580511346097386e-07,-0.30556900490031025,,
840,4.0476617203529335e-07,-0.16562204815977108,,
841,6.95652554764562e-07,-0.219214146421363,,
842,-2.597186989573003e-07,0.05321267275528639,,
843,-1.948387298099588e-07,-0.14401592787455944,,
844,4.1361772074858184e-07,-0.0724725875603012,,
845,-3.89172404213538e-07,0.08361451046798093,,
846,-3.74056290292484e-07,-0.19455774313596333,,
847,-2.4430904158685583e-07,-0.15730357210665522,,
848,-5.55527508781823e-07,-0.09964429606682175,,
849,-1.71252599480945e-07,-0.2119825976070632,,
850,1.5697225055116954e-07,-0.01012853537399018,,
851,2.8460456340224496e-07,-0.25459041027768947,,
852,1.670871833171389e-08,-0.6216481424798255,,
853,3.9448022192603696e-08,-0.4138650068803357,,
854,-2.1147503599206246e-07,-0.4100218546623199,,
855,-3.4666965606661527e-07,-0.33984531800350515,,
856,-2.548627489418162e-07,-0.2851734283559827,,
857,-1.2826769127041914e-08,-0.3562466419839221,,
858,-3.464180134571977e-07,-0.1571640895631328,,
859,1.1059833629986387e-07,-0.41095891883968916,,
860,-7.423582577663202e-07,-0.3324792429496427,,
861,-2.3686821950805187e-07,-0.444383016851616,,
862,1.0914748605354406e-07,-0.45019636120647294,,
863,-3.951927342448213e-07,-0.395629064878705,,
864,-6.77849814051283e-10,-0.18051991871179532,,
865,-2.432561380625647e-07,-0.4468213139299544,,
866,6.149439207333746e-07,-0.3810783356795946,,
867,-1.9370715485857632e-07,-0.38221165730427625,,
868,-2.109523956765465e-07,-0.23904494916901226,,
869,5.6499388046697767e-08,-0.06852845268481003,,
870,8.140720078666912e-08,-0.3758320674512309,,
871,6.499550708921131e-07,-0.6633837330062234,,
872,1.2018426564027705e-06,-0.41386522103730466,,
873,1.0257532938893167e-06,-0.32555757902821825,,
874,-4.909477496353928e-07,-0.002061609321684818,,
875,3.8246544629961795e-07,0.15939843882528543,,
876,3.667116041490531e-07,0.006528813718504813,,
877,-2.1702096615666695e-07,-0.28749574053695065,,
878,-1.871818070404519e-07,0.03228006174698368,,
879,5.078410471251644e-07,0.10035904895290267,,
880,2.524531071703246e-07,0.12762279456021836,,
881,6.100596435084056e-07,-0.04570221186040148,,
882,4.036435214284272e-07,-0.04972403893567455,,
883,3.9145406492823384e-08,-0.11428828454324465,,
884,-4.483534042078351e-07,-0.10989503379667113,,
885,3.334538768110717e-07,0.032078538634428305,,
886,3.573219907400175e-07,-0.004030704350942111,,
887,5.247379542679672e-07,0.035088242824964984,,
888,-3.577106463092254e-07,-0.026702975062027012,,
889,-1.0196513732578492e-07,0.23560099776424687,,
890,-2.740000498833254e-07,0.1196844764998187,,
891,-5.747539693352421e-07,-0.02937991700179703,,
892,7.751314602853892e-07,-0.11502734126381556,,
893,-4.687339032701518e-07,-0.15174984709913525,,
894,1.0826880602620636e-07,-0.19119034000082563,,
895,7.11111234159582e-07,-0.4278757193766265,,
896,8.762554964259243e-07,-0.49786339212238745,,
897,4.3712798056079826e-08,0.047060726627921934,,
898,-4.2382368094094063e-07,-0.2127349310219723,,
899,5.216964398470091e-07,-0.4118305499943136,,
900,2.123493097739675e-07,-0.3821305180470885,,
901,7.873333750477946e-07,-0.2212371419386384,,
902,-2.4229205934200077e-09,-0.24009968728791087,,
903,4.7138933286264906e-07,-0.7177659175507805,,
904,4.0027642500816713e-07,-0.47258229734417545,,
905,-1.9539166954255343e-07,-0.36374758301917554,,
906,7.894287744987998e-08,-0.45010685715736026,,
907,7.178500572627819e-08,-0.48882253633764583,,
908,5.267033512940581e-07,-0.21256545493349965,,
909,1.5661459342850344e-07,-0.2779599704673775,,
910,5.134741815897771e-07,-0.5414629870339234,,
911,5.498060041376056e-07,-0.46610630870564507,,
912,3.115039468341677e-07,-0.16640245188329866,,
913,3.175580658799462e-07,-0.3994684906268878,,
914,3.692463675826805e-08,-0.0621826046695589,,
915,-1.4017129794778769e-07,-0.13775721313961475,,
916,3.1487241099119326e-07,-0.18752325985008983,,
917,1.8448995459800814e-07,-0.2521458406351367,,
918,-1.5035301675501862e-07,-0.34953982738245426,,
919,2.885199808043495e-07,-0.31130198599104736,,
920,3.8611163956941956e-07,-0.29808642776251815,,
921,-3.247267507515607e-07,-0.18009688518049832,,
922,-7.01752856567214e-08,-0.18039245072857743,,
923,-4.615066746616273e-07,-0.39777368516941086,,
924,3.8994124685524353e-07,-0.18750153277815726,,
925,3.504769284997151e-07,-0.18437805371480978,,
926,5.454529910841401e-07,0.0409534862589898,,
927,3.2878734398250865e-08,0.0677744292284791,,
928,-3.036181386034184e-07,0.16527485124569058,,
929,-3.0943223450460555e-08,-0.003911709377469083,,
930,2.7166782573721147e-07,-0.12067610901927298,,
931,-3.0157149505544915e-07,-0.021779354750400454,,
932,5.926223037995292e-07,-0.22141757093542033,,
933,3.052918887838881e-08,-0.08859295825832954,,
934,4.664234041721625e-07,-0.045580115001848276,,
935,4.864539394970728e-07,-0.24720544705872274,,
936,-2.658089456766266e-07,-0.051685258535317746,,
937,-4.3425918097085346e-07,-0.06598960451833169,,
938,1.0883942297781202e-07,-0.13735898359687715,,
939,4.984384951810194e-07,-0.3777212219516898,,
940,-5.089094777501072e-07,-0.6030219911981846,,
941,-9.501379707064731e-07,-0.127547702332171,,
942,7.993608906513126e-08,-0.4986996259444087,,
943,-1.8578351252077247e-07,-0.45875432761527596,,
944,-5.851072659443705e-07,-0.14360289446486557,,
945,-6.53092914969941e-07,-0.14182986708200726,,
946,6.515939737580687e-07,-0.10362625403792755,,
947,2.318349188352472e-07,-0.4533641864608489,,
948,5.809256194250598e-09,-0.06055436618146246,,
949,-5.605918983258074e-07,-0.08885916543099784,,
950,4.4235200941499423e-07,-0.254609930613782,,
951,-2.9534799475701435e-07,-0.14345838769704725,,
952,7.956572702944943e-07,-0.30484324090575887,,
953,-4.483764552019924e-07,-0.38399874401248946,,
954,-1.819107100804519e-07,-0.28926270950109034,,
955,1.1027424257278254e-06,-0.1885717476467382,,
956,5.961615068494936e-07,0.007905507966950909,,
957,7.221767731021767e-07,-0.16294877195891047,,
958,4.850362822101977e-08,-0.4634620690624935,,
959,-3.741353351800997e-08,-0.39188990221354497,,
960,2.0881656423372044e-07,-0.160572888743921,,
961,6.113680088819374e-07,-0.24971873390254448,,
962,-5.027117505018305e-07,-0.27297130137606673,,
963,5.782696822050424e-07,-0.03609408199052729,,
964,1.2065167916570674e-07,-0.1508378669195274,,
965,-4.932490168326532e-07,-0.03249853913264428,,
966,-3.266321592395159e-07,-0.08247560918468351,,
967,1.355314695054291e-07,-0.3071667438448322,,
968,1.4824537430669233e-07,-0.08458504077927496,,
969,1.5294103694665605e-06,-0.27247647147018966,,
970,4.172266068781932e-07,0.16842743481618977,,
971,-5.600551578920533e-07,-0.2451854149298398,,
972,4.4159552317522004e-07,-0.008200535351638658,,
973,6.272333528728287e-07,-0.47718033641260493,,
974,1.0464039895352437e-07,-0.04055034036417234,,
975,6.591970157506979e-07,-0.2749765440262465,,
976,-6.515936362791376e-09,-0.43334578726118106,,
977,-9.783261498456005e-08,-0.203605447520096,,
978,1.1149634504915804e-07,-0.16484981867092482,,
979,-1.2848597986021787e-07,-0.008904742064685856,,
980,-3.5501941670847436e-07,-0.06235064854079133,,
981,3.9945727799321424e-07,-0.07941855491827886,,
982,1.0047206958952512e-08,0.2572950149175929,,
983,-1.229093113657796e-07,0.011882273107652462,,
984,-3.3959887519978007e-07,-0.024566811584923066,,
985,5.096817190650912e-07,-0.18826945084836336,,
986,-3.735646820910908e-07,-0.04228918010031912,,
987,-8.092758231834694e-07,-0.23367750789823777,,
988,-1.672043283692918e-07,-0.12541389192705502,,
989,1.546911788445933e-07,-0.22310325866953798,,
990,5.058504197293213e-07,-0.1790228868666612,,
991,7.093139878138182e-07,-0.19875373648402364,,
992,6.683392020061882e-07,-0.20959412996148924,,
993,2.939587622802848e-07,0.024226883461831474,,
994,1.8564045743391e-07,-0.4677425717156739,,
995,5.40920617709015e-07,-0.34056644295770977,,
996,2.750771258490105e-07,-0.6127834140545474,,
997,-1.7439499130176741e-07,-0.4813620737163077,,
998,5.45224230655373e-07,-0.4437771300715309,,
999,1.2779820394479496e-06,-0.5558904522402678,,
1000,9.441930106200036e-07,-0.583187910529046,,
1001,5.999280811398285e-07,-0.5575554930912554,,
1002,8.97944957362897e-07,-0.4883348875679731,,
1003,6.568087314072763e-07,-0.6879593862277325,,
1004,1.4846808057260975e-06,-0.6990261736380808,,
1005,6.560057269127867e-07,-0.24291520954304097,,
1006,4.883269199964451e-07,-0.41870191000455115,,
1007,1.0971277282599886e-06,-0.5651442184506381,,
1008,8.785230943854897e-10,0.06248250313126587,,
1009,7.917439631852593e-07,-0.009156435803200913,,
1010,8.45479507496399e-07,-0.3631079281065268,,
1011,3.9878651908830725e-08,-0.39512657750484237,,
1012,7.802605056276841e-07,-0.6595994576435765,,
1013,8.066090048808712e-07,-0.40959008735423125,,
1014,-1.852602270456227e-07,-0.5604993661601597,,
1015,3.2218980721311094e-07,-0.19427481651058223,,
1016,-4.423965693310534e-08,-0.5060373662843196,,
1017,1.97385114263932e-07,-0.4469089536319652,,
1018,5.584567462495974e-07,-0.1574763339101056,,
1019,1.9196602714560976e-07,-0.14955686600046858,,
1020,6.293054538312337e-07,-0.5137652937309825,,
1021,2.820473610014876e-07,-0.6361241789120529,,
1022,5.868851505671794e-07,-0.4471280226083854,,
1023,6.210115106300395e-07,-0.4099144725035406,,
1024,5.5423316702409676e-08,-0.6201048963218845,,
1025,5.370808779950947e-07,-0.27866663138994135,,
1026,1.9823741617940264e-07,-0.13397533030315079,,
1027,7.766812643781338e-07,-0.39428498905461473,,
1028,4.879691197673167e-08,-0.056721936322533716,,
1029,1.2412750856892189e-06,-0.7733472591972983,,
1030,5.930607097969219e-07,-0.6161140820883999,,
1031,5.848705425128054e-07,-0.21855519716383007,,
1032,1.3740512841771794e-06,-0.6877668831108389,,
1033,-1.3654740027044582e-07,-0.11540400910391321,,
1034,1.7073003520091282e-07,-0.4865169096547798,,
1035,-4.205422473550784e-07,-0.2526936736526346,,
1036,1.3423475310628923e-07,-0.35964625599950006,,
1037,6.160079557362645e-07,-0.39330892145205965,,
1038,2.160312866603664e-07,-0.26824193010367886,,
1039,1.3341408072772706e-07,-0.1681205752042517,,
1040,-1.2645104960733974e-07,-0.5498110614076201,,
1041,-7.311005260145743e-07,-0.2599227285099167,,
1042,9.133427111078626e-08,-0.4769637310332032,,
1043,8.951845697072257e-07,-0.695739131505598,,
1044,-1.0977753943208634e-07,-0.1623012271129509,,
1045,9.918495255716076e-07,-0.3799594869263589,,
1046,-1.935643238971396e-08,-0.636437069790204,,
1047,5.654723319446626e-07,-0.6393348510744759,,
1048,-1.537193217221854e-08,-0.44831482381817767,,
1049,8.703056333152358e-07,-0.29179971987406594,,
1050,-1.0206744928452796e-06,0.13686308885838516,,
1051,9.811000012472332e-08,-0.4345602747883478,,
1052,-7.426618990155729e-07,-0.37589613813179495,,
1053,-2.005685655299515e-07,-0.36541673509711103,,
1054,1.2815635589024288e-06,-0.6542548594445898,,
1055,3.295113293320728e-07,-0.4433020845533284,,
1056,8.484380392967551e-07,-0.7734886746012273,,
1057,1.6339804774607398e-07,-0.5070680129551597,,
1058,-3.43028234424312e-08,-0.36891504113485335,,
1059,-7.055532620880939e-07,-0.32956750468668516,,
1060,-1.089967552318637e-06,-0.049604421559969275,,
1061,-8.094122720972586e-08,-0.2913194709215311,,
1062,-3.906973083547014e-08,-0.6169570444994639,,
1063,8.945504899945266e-07,-0.6285286833163996,,
1064,-7.527549784799691e-07,-0.32490955449353714,,
1065,-1.490649695199007e-07,-0.33797006756587805,,
1066,-4.3016168861693625e-07,-0.23234634690347397,,
1067,-2.4451789240997247e-07,-0.38301981165194154,,
1068,-2.788042507618526e-07,-0.41117327499879097,,
1069,-3.4753824445703964e-07,-0.570582469714229,,
1070,-8.682386695659727e-07,-0.12471846494855317,,
1071,-7.132373862045992e-07,-0.46631048596061575,,
1072,-1.5610644320925187e-07,-0.6390049707439137,,
