time,MCrun,prate,air
734,4,1.0159539702131334e-06,-0.24293501642890492
734,5,1.4234733251516857e-06,-0.29400880594412504
734,6,6.255747541105011e-07,-0.6421784732714911
734,7,1.3042815033008135e-06,-0.24424537865722157
734,8,7.58413624580377e-07,-0.2613834531011783
734,9,-2.4728506406648984e-07,-0.5435184523030647
734,10,-4.869044254180362e-07,-0.19845388309297085
734,11,6.198307653646251e-07,-0.1944936627011873
734,12,1.322146985821645e-06,-0.23625556314437962
734,13,1.8533301400789708e-06,-0.38483753351727634
734,14,-7.92312467225681e-07,-0.11713055430777256
734,15,-1.3139365077688924e-07,-0.48422670833345993
734,16,-7.233661261017139e-07,-0.11591202995240518
734,17,-1.8538395487101603e-07,-0.3404397493129964
734,18,5.256669068406147e-07,-0.38574818644212505
734,19,-1.4556317681757413e-06,-0.3527587812390991
735,0,2.9929176816448573e-07,-0.44999723088312504
735,1,1.643654001530009e-07,-0.21990846465913774
735,2,-6.901685065408359e-07,-0.21240750500359165
735,3,-6.687881501919607e-08,-0.038574123936145156
735,4,7.934017085063406e-07,-0.09718837901160264
735,5,1.5243154126162342e-06,-0.162427075919226
735,6,3.408286365865554e-07,-0.36486884547221116
735,7,-4.708523112521454e-08,-0.023036420948058613
735,8,-7.787658153562059e-08,-0.05669890662767521
735,9,-1.815078101444303e-08,-0.27534577253297676
735,10,-4.902171183462495e-07,-0.10630658859363207
735,11,8.78416643601194e-08,-0.10617838563158985
735,12,1.306934265388602e-06,-0.04731289241332823
735,13,6.134955063345887e-07,-0.09365970919704135
735,14,-6.309957790347421e-07,0.03289535517346817
735,15,-8.399140670597266e-08,-0.32264260267596184
735,16,-1.1340407622203697e-07,0.02204142772952334
735,17,-2.2951455267814338e-07,-0.18038953300724758
735,18,-5.206491159633944e-08,-0.28001987896421454
735,19,-4.511525730860616e-07,-0.10550271657448837
736,0,3.9613281954842545e-07,-0.5837599076051527
736,1,3.93047836878999e-07,-0.2893365611194768
736,2,-1.4688057093451866e-06,-0.22446224889223904
736,3,-6.227848337381863e-07,0.012819646481752217
736,4,2.2183636349682532e-07,-0.05694899280631108
736,5,1.342269893254335e-06,-0.11974048366598364
736,6,2.781802449267851e-07,-0.502147505050947
736,7,-3.133393535769771e-07,-0.01134431002344233
736,8,-8.213269874353219e-07,-0.10274207212412192
736,9,-4.1355858153377273e-07,-0.3732402427453586
736,10,-7.384400957265297e-07,-0.16431573643792596
736,11,-2.8067565880809264e-07,-0.16035904626485048
736,12,1.273362430583285e-06,-0.08999018165543124
736,13,6.539491269841836e-07,-0.062204492219337326
736,14,-1.0137462936540651e-06,0.04081100416245811
736,15,-6.594787435194692e-07,-0.4127452080402446
736,16,-7.657438397613757e-07,-0.028277988762912532
736,17,-2.2462841026773787e-07,-0.19182729668915355
736,18,1.158125558678329e-07,-0.35289793336167075
736,19,-7.200521485774463e-07,-0.1600529709742573
737,0,1.2548736698250685e-06,-0.2789865291884587
737,1,5.788274056145766e-07,-0.1671973919620758
737,2,-7.822259678982667e-08,-0.20998312982434522
737,3,3.58364275282891e-07,-0.0399973376612079
737,4,-1.272848941958151e-08,-0.29796841511770333
737,5,9.48020914560489e-07,-0.23326061397488126
737,6,1.6718086952064852e-06,-0.3508595932716005
737,7,1.154983375302733e-06,-0.44048012698999295
737,8,1.2834321906731336e-06,-0.12797680342835427
737,9,1.3299508299121038e-07,-0.4622611095328276
737,10,4.155025841360053e-07,-0.18957175238229915
737,11,9.096530002984602e-07,-0.03080890476103446
737,12,-7.3522100821518654e-09,-0.1792056438411609
737,13,1.50199057131044e-06,-0.2616575630395198
737,14,-4.971808931181314e-07,0.08383087194562924
737,15,-5.02490062600332e-07,-0.40170632143665796
737,16,-8.516381464533607e-07,-0.06083211167980829
737,17,-9.971363603536222e-07,-0.32039202179628157
737,18,4.0255984209249683e-07,-0.1360345353385367
737,19,-1.2505610048696876e-06,-0.3254072919640852
738,0,4.230582990048854e-07,-0.5165469800812701
738,1,3.100536658626722e-07,-0.4298815413077134
738,2,-9.446623884819238e-07,-0.482413260068823
738,3,-4.1217859752329015e-07,-0.0915676084349871
738,4,-3.590968280240058e-07,-0.285940790967358
738,5,8.961332511785306e-07,-0.3822768502996305
738,6,1.4966548675128913e-07,-0.5715945511114566
738,7,-7.140718826451974e-07,-0.2323077788135469
738,8,-9.93333947455125e-07,-0.1740621662899718
738,9,-4.5838421811509193e-07,-0.3544713625669095
738,10,-2.3820692656994492e-07,-0.16029405787482479
738,11,-2.609746272583663e-07,-0.029025101518254007
738,12,2.2236631489445384e-07,-0.3141797893246031
738,13,4.6164531223850515e-08,-0.23088289334935658
738,14,-4.509560718056907e-07,-0.09676744079666294
738,15,-4.988997124447813e-07,-0.6324877283092948
738,16,-1.52417048424823e-06,-0.1805092095899958
