t,T,P,edge,bal,ela,area
1022.0,0.46809378386785916,5.0,9750.0,12478826.16113357,928.838440024263,18172659.96130597
1023.0,0.7944389610480846,5.0,9750.0,8628714.357373267,983.5816835236303,18172659.96130597
1024.0,1.0022377413569545,5.0,9750.0,6182228.616198963,1009.901809987148,18172659.96130597
1025.0,0.2478810182652147,5.0,9750.0,15103537.562784556,898.9318263848202,18172659.96130597
1026.0,0.6285998281841674,5.0,9800.0,10537712.967001753,954.9814703663984,18202659.96130597
1027.0,0.9896875142026547,5.0,9800.0,6284664.324009394,1011.8568884604393,18202659.96130597
1028.0,0.7298811189023393,5.0,9800.0,9380498.771242132,972.2940074551823,18202659.96130597
1029.0,1.010301261306524,5.0,9800.0,6086290.895604767,1012.8307870686638,18202659.96130597
1030.0,1.5860113688062603,5.0,9850.0,-802680.9540690947,1108.1740451760777,18232659.96130597
1031.0,1.7116883271571428,5.0,9850.0,-2268176.7928148163,1117.9145647656926,18232659.96130597
1032.0,1.3549251843756496,5.0,9850.0,1980423.0203126837,1064.7675428977716,18232659.96130597
1033.0,2.232825533851991,5.0,9850.0,-8406058.908464752,1202.6519584184282,18232659.96130597
1034.0,2.6761426491818696,5.0,9850.0,-13645896.497029798,1269.136797069769,18232659.96130597
1035.0,3.1134477133522447,5.0,9900.0,-18953424.620091848,1341.3452410285327,18262659.96130597
1036.0,1.5668000375186883,5.0,9900.0,-594720.231602734,1094.174489752796,18262659.96130597
1037.0,0.5076406610291215,5.0,9900.0,11971601.813706156,933.7107418656877,18262659.96130597
1038.0,1.8900750302352103,5.0,9900.0,-4444345.711745985,1151.2083365996186,18262659.96130597
1039.0,0.8973892942088204,5.0,9900.0,7335884.912978971,994.834727780313,18262659.96130597
1040.0,1.537454026911922,5.0,9950.0,-366740.12066888437,1094.79093487212,18292659.96130597
1041.0,1.8016224195529835,5.0,9950.0,-3508865.2082082042,1135.435320005046,18292659.96130597
1042.0,2.317046792525699,5.0,9950.0,-9638971.83971726,1213.5848239800741,18292659.96130597
1043.0,0.8189251563523499,5.0,9950.0,8169998.862245172,983.8509752876973,18292659.96130597
1044.0,0.6968964200427634,5.0,10000.0,9530349.052203229,966.0124341780967,18322659.96130597
1045.0,0.9698323844881278,5.0,10000.0,6278642.873450054,1010.135270407286,18322659.96130597
1046.0,1.226530577757103,5.0,10000.0,3223925.9898944926,1042.2830872116804,18322659.96130597
1047.0,0.4466764935011063,5.0,10000.0,12516595.345811136,928.1162289994302,18322659.96130597
1048.0,2.702415267294854,5.0,10050.0,-14466547.357995491,1277.739891034053,18352659.96130597
1049.0,2.2660506357519736,5.0,10050.0,-9253528.066238685,1209.5213901787063,18352659.96130597
1050.0,0.5166130343697168,5.0,10050.0,11617822.808433961,936.8463940925736,18352659.96130597
1051.0,1.7146544382630422,5.0,10100.0,-2780314.7572924243,1128.336402569943,18382659.96130597
1052.0,0.9922323195899754,5.0,10100.0,5854144.010558458,1009.9707614878969,18382659.96130597
1053.0,0.8175851099347842,5.0,10100.0,7943609.24935945,984.7358018018986,18382659.96130597
1054.0,2.0477413073435917,5.0,10100.0,-6750061.184010544,1173.0105212571304,18382659.96130597
1055.0,1.9004911220576535,5.0,10150.0,-5097374.846384048,1150.918178636891,18412659.96130597
1056.0,3.1279173419572235,5.0,10150.0,-19785125.926850844,1340.684404606362,18412659.96130597
1057.0,0.0024160171265235064,5.0,10150.0,17618367.337211512,860.5824243758861,18412659.96130597
1058.0,1.6140205303479522,5.0,10150.0,-1674426.3963281056,1105.2648302189589,18412659.96130597
1059.0,1.3091904134937664,5.0,10200.0,1870554.424441507,1061.8524807344024,18442659.96130597
1060.0,0.8155722435995196,5.0,10200.0,7786608.287870584,983.6802508520681,18442659.96130597
1061.0,1.51748980234869,5.0,10200.0,-627127.6949138381,1094.349670989958,18442659.96130597
1062.0,1.9117883292670665,5.0,10200.0,-5351525.124604406,1150.7020733643158,18442659.96130597
1063.0,1.740045261086185,5.0,10250.0,-3402753.95475261,1127.7021169980562,18472659.96130597
1064.0,-0.05521870873936896,5.0,10250.0,18152483.77054047,853.9611706885516,18472659.96130597
1065.0,3.054481918469053,5.0,10250.0,-19184958.00753396,1331.4009532521334,18472659.96130597
1066.0,2.820214997129356,5.0,10250.0,-16370423.917571776,1289.8024033007168,18472659.96130597
1067.0,1.5964555136835994,5.0,10250.0,-1682084.3294806806,1103.9064975153951,18472659.96130597
1068.0,1.3598335553015328,5.0,10300.0,1044238.2618705193,1071.5178616642932,18502659.96130597
1069.0,1.2001298441495818,5.0,10300.0,2954706.5113814883,1039.7215711440672,18502659.96130597
1070.0,1.5834493389354982,5.0,10300.0,-1664405.5938232662,1104.1459425390537,18502659.96130597
1071.0,0.5091808289709547,5.0,10300.0,11247614.116165282,937.153969212397,18502659.96130597
1072.0,1.1673571778770588,5.0,10300.0,3326575.1228557443,1040.3567261280205,18502659.96130597
1073.0,1.7499956061339343,5.0,10300.0,-3682241.666442455,1127.418569794918,18502659.96130597
1074.0,1.3285751362423088,5.0,10350.0,1279429.3322895654,1061.1196057522027,18532659.96130597
1075.0,2.67508126344742,5.0,10350.0,-14941924.412876897,1270.5293738168618,18532659.96130597
1076.0,2.908173858079776,5.0,10350.0,-17753337.162075076,1306.4447274930196,18532659.96130597
1077.0,1.6011913921798406,5.0,10350.0,-2019031.7302995902,1102.9289135107038,18532659.96130597
1078.0,2.0217488410873488,5.0,10350.0,-7099140.908478384,1169.8203922238151,18532659.96130597
1079.0,2.4707035737541334,5.0,10350.0,-12522746.295665273,1237.6074788987512,18532659.96130597
1080.0,2.438136894980447,5.0,10350.0,-12148582.472994372,1230.495751940979,18532659.96130597
1081.0,2.200053068023421,5.0,10350.0,-9302222.089529876,1195.5971875793507,18532659.96130597
1082.0,-0.11410915815328115,5.0,10350.0,18550279.69896506,835.6117164260833,18532659.96130597
1083.0,2.9105395062427917,5.0,10350.0,-17907029.493509717,1304.378272096326,18532659.96130597
1084.0,0.7837394510792768,5.0,10350.0,7693549.140410082,976.6451401482618,18532659.96130597
1085.0,1.8208944025400298,5.0,10300.0,-4704133.7324925205,1141.4126972594859,18502659.96130597
1086.0,1.4256737818889444,5.0,10300.0,32290.574621892534,1079.203418175676,18502659.96130597
1087.0,1.032301540040769,5.0,10300.0,4747427.73672102,1015.9896084385268,18502659.96130597
1088.0,1.4761780507402191,5.0,10300.0,-604325.2788935872,1079.5647230530099,18502659.96130597
1089.0,1.8121218141029019,5.0,10300.0,-4655533.323843585,1131.934069922676,18502659.96130597
1090.0,0.9490331735077531,5.0,10300.0,5714238.114579578,1002.9497175810898,18502659.96130597
1091.0,1.4427148925880848,5.0,10300.0,-232212.04026510008,1079.711699670495,18502659.96130597
1092.0,0.4357347465312511,5.0,10300.0,11871598.672303941,926.4411960752706,18502659.96130597
1093.0,1.4529321779004372,5.0,10300.0,-365546.7725848211,1080.4098254630985,18502659.96130597
1094.0,1.5794565642317364,5.0,10300.0,-1887388.5030210484,1102.849608080547,18502659.96130597
1095.0,3.1914108130391483,5.0,10300.0,-21273767.64288205,1352.0858391683148,18502659.96130597
1096.0,1.40561530812366,5.0,10300.0,199452.59439188987,1068.9389695642067,18502659.96130597
1097.0,1.9752035608466647,5.0,10300.0,-6659386.660289203,1163.2747995037453,18502659.96130597
1098.0,0.4991075615084384,5.0,10250.0,11172144.503712215,934.7334781712962,18472659.96130597
1099.0,1.3012188446894593,5.0,10250.0,1532691.5960300192,1058.187256720246,18472659.96130597
1100.0,2.0789499217378475,5.0,10250.0,-7810640.896824004,1177.7316676608839,18472659.96130597
1101.0,0.6199768494207696,5.0,10250.0,9702515.484823141,951.6238689445438,18472659.96130597
1102.0,1.4609239685133053,5.0,10250.0,-399169.08113266155,1080.1492061793897,18472659.96130597
1103.0,2.0586528084310567,5.0,10250.0,-7577969.715101913,1173.3317708809125,18472659.96130597
1104.0,1.29988190408125,5.0,10200.0,1633464.6466222964,1058.2615033900936,18442659.96130597
1105.0,1.9934964859549114,5.0,10200.0,-6684763.597454615,1164.005729131776,18442659.96130597
1106.0,1.3750007131912065,5.0,10200.0,725462.0853856411,1069.3840747052354,18442659.96130597
1107.0,1.2769067397701637,5.0,10200.0,1896250.5838876031,1058.2288197556493,18442659.96130597
1108.0,0.6469603996173237,5.0,10200.0,9443528.959034901,958.3243132997372,18442659.96130597
1109.0,1.4407395514016548,5.0,10150.0,31184.286850011908,1080.5686249257144,18412659.96130597
1110.0,1.7193570353193657,5.0,10150.0,-3302120.954287378,1125.9326247509687,18412659.96130597
1111.0,0.8975958489797513,5.0,10150.0,6533959.155769534,996.3963522600251,18412659.96130597
1112.0,1.70777863836389,5.0,10150.0,-3160843.7409154074,1126.1790720177999,18412659.96130597
1113.0,2.693168201007884,5.0,10150.0,-14951795.19744894,1275.0929705465303,18412659.96130597
1114.0,0.5979197020100808,5.0,10100.0,10210759.929186888,950.0819054218898,18382659.96130597
1115.0,1.4261047541676328,5.0,10100.0,312569.06460989174,1080.6074680051079,18382659.96130597
1116.0,1.939081092625317,5.0,10100.0,-5817237.184461046,1155.8508377837968,18382659.96130597
1117.0,1.9592880864126858,5.0,10100.0,-6059843.819057348,1160.515217801429,18382659.96130597
1118.0,1.187296785507285,5.0,10100.0,3161008.6224233583,1037.2622507670228,18382659.96130597
1119.0,1.3700975376998592,5.0,10050.0,1074003.9816541811,1070.080999081664,18352659.96130597
1120.0,2.2573353280419433,5.0,10050.0,-9512890.864469284,1206.875151459785,18352659.96130597
1121.0,1.0844221175853042,5.0,10050.0,4475031.742505947,1025.3981272478675,18352659.96130597
1122.0,1.511714763874421,5.0,10050.0,-627159.4482939709,1091.4721406016238,18352659.96130597
1123.0,2.344268086526961,5.0,10050.0,-10562739.803624667,1221.0266523318091,18352659.96130597
1124.0,0.9209053066167803,5.0,10000.0,6503147.564311197,995.6838004551802,18322659.96130597
1125.0,2.2630957683772586,5.0,10000.0,-9487805.617347015,1206.563046835073,18322659.96130597
1126.0,2.084319178697891,5.0,10000.0,-7364543.180559939,1177.7132271790908,18322659.96130597
1127.0,1.5235725631922739,5.0,10000.0,-694897.6969194999,1090.5943568594662,18322659.96130597
1128.0,0.8843650228670707,5.0,10000.0,6907925.512060299,995.0520840535268,18322659.96130597
1129.0,1.0943604756317455,5.0,9950.0,4493004.135275796,1025.1160974562017,18292659.96130597
1130.0,1.0245411382142189,5.0,9950.0,5318315.756557593,1016.5575079311922,18292659.96130597
1131.0,0.14808379370659752,5.0,9950.0,15737666.268186504,883.0587442189299,18292659.96130597
1132.0,1.8730661493121232,5.0,9950.0,-4769726.462430351,1149.43115901016,18292659.96130597
1133.0,1.6905661764232454,5.0,9950.0,-2593572.202705847,1113.6749310944779,18292659.96130597
1134.0,3.279749076052072,5.0,9950.0,-21484493.309960548,1363.8904560332896,18292659.96130597
1135.0,1.9487456839071786,5.0,9900.0,-5548582.92179257,1154.983922811792,18262659.96130597
1136.0,1.5225154701004202,5.0,9900.0,-495125.2108815694,1090.697137246428,18262659.96130597
1137.0,2.539653832240621,5.0,9900.0,-12577284.510225121,1248.982962449145,18262659.96130597
1138.0,1.6350964284943057,5.0,9900.0,-1849774.7447607731,1111.7201943799946,18262659.96130597
1139.0,1.2973293764064655,5.0,9900.0,2147113.2842043946,1057.3659343240188,18262659.96130597
1140.0,1.7724831884256451,5.0,9900.0,-3505400.075022951,1131.7713366037742,18262659.96130597
1141.0,0.8395153387794352,5.0,9850.0,7646585.412412421,985.6810176810237,18232659.96130597
1142.0,1.5768489606047824,5.0,9850.0,-1100985.9344693394,1102.1016379695325,18232659.96130597
1143.0,2.083124561215219,5.0,9850.0,-7107807.136826465,1177.4063809374727,18232659.96130597
1144.0,0.7341609885555211,5.0,9850.0,8871798.558609035,967.6675901542176,18232659.96130597
1145.0,1.8541931229931103,5.0,9850.0,-4408309.01213014,1141.9211759930088,18232659.96130597
1146.0,1.451298038996316,5.0,9850.0,361846.8383992035,1079.4734756062685,18232659.96130597
1147.0,1.7278872434294126,5.0,9850.0,-2920789.7730440022,1124.971677045724,18232659.96130597
1148.0,1.5297166170364447,5.0,9800.0,-475271.5762000317,1090.564638550229,18202659.96130597
1149.0,1.3325104121503086,5.0,9800.0,1853424.3177663647,1057.769056939759,18202659.96130597
1150.0,0.812572393230802,5.0,9800.0,8001242.765266152,980.4868268833901,18202659.96130597
1151.0,-1.3638453043296053,5.0,9800.0,33750430.95765792,650.1491491504809,18202659.96130597
1152.0,2.2154007473867248,5.0,9800.0,-8590973.523569018,1198.9187993021144,18202659.96130597
1153.0,1.5222556238124803,5.0,9800.0,-375987.3101541558,1092.422852167486,18202659.96130597
1154.0,1.4575240218716763,5.0,9800.0,401866.0394766126,1081.2491802763566,18202659.96130597
1155.0,1.2876509478341385,5.0,9800.0,2422618.431957715,1059.7245321623259,18202659.96130597
1156.0,2.34684855598592,5.0,9750.0,-9982099.232414668,1222.2956020218905,18172659.96130597
1157.0,0.8255840498653315,5.0,9750.0,7995374.210431239,982.9037652638465,18172659.96130597
1158.0,0.8366601054527232,5.0,9750.0,7870758.9513004795,988.983055015166,18172659.96130597
1159.0,1.537566316938861,5.0,9750.0,-399961.0833812244,1092.8424504236464,18172659.96130597
1160.0,1.4866358131516941,5.0,9750.0,211283.38520809822,1092.79959955042,18172659.96130597
1161.0,1.1144551418944646,5.0,9750.0,4616472.637268906,1027.3818618281891,18172659.96130597
1162.0,1.3406724403057595,5.0,9750.0,1953300.7526917486,1060.4822607755136,18172659.96130597
1163.0,1.2335322828079613,5.0,9750.0,3228357.630005355,1050.2451866545673,18172659.96130597
1164.0,2.464672417102096,5.0,9750.0,-11304412.036785377,1240.4635264508001,18172659.96130597
1165.0,0.4816348147193832,5.0,9750.0,12127011.742485743,931.7217692603883,18172659.96130597
1166.0,1.21895791045191,5.0,9750.0,3423822.697578104,1050.4860956226892,18172659.96130597
1167.0,1.5049210273795959,5.0,9700.0,154695.57368711755,1093.4971403711263,18142659.96130597
1168.0,1.2241531754210957,5.0,9700.0,3474793.2777869925,1050.6888754284869,18142659.96130597
1169.0,1.3276597458150574,5.0,9700.0,2263192.4649918703,1061.1718294192387,18142659.96130597
1170.0,1.7319559215017337,5.0,9700.0,-2495207.2506219214,1127.719179520998,18142659.96130597
1171.0,1.289633756780372,5.0,9700.0,2729467.51876338,1061.1116717179682,18142659.96130597
1172.0,0.3643278814124691,5.0,9700.0,13648882.945531618,914.2034262878618,18142659.96130597
1173.0,1.6464914693204546,5.0,9700.0,-1461430.748773667,1115.6785751960272,18142659.96130597
1174.0,2.1605555433259838,5.0,9700.0,-7511732.097232807,1191.0635359745338,18142659.96130597
1175.0,1.4324527499136774,5.0,9700.0,1083887.1189731043,1082.6891373106387,18142659.96130597
1176.0,1.0280831256761234,5.0,9700.0,5859160.5925965775,1020.5657738119155,18142659.96130597
1177.0,0.710101376305893,5.0,9700.0,9615889.335902333,967.7636292435399,18142659.96130597
1178.0,2.1749656086441096,5.0,9700.0,-7649664.091849498,1191.3000500828366,18142659.96130597
1179.0,1.265040103443888,5.0,9700.0,3089984.3880861374,1051.4836198523383,18142659.96130597
1180.0,0.8746266591821374,5.0,9750.0,7613736.079923211,992.8271504882416,18172659.96130597
1181.0,1.9149695235615631,5.0,9750.0,-4666661.631183467,1151.1158606046158,18172659.96130597
1182.0,1.5016914982247718,5.0,9750.0,223430.68928421848,1094.1326123040055,18172659.96130597
1183.0,3.0644544919095136,5.0,9750.0,-18229702.85945536,1331.2199161613607,18172659.96130597
1184.0,3.3483415978062236,5.0,9750.0,-21580847.584113427,1376.1100744151845,18172659.96130597
1185.0,1.2646003520020406,5.0,9750.0,3026329.47863853,1049.350726553318,18172659.96130597
1186.0,2.4423451592791867,5.0,9750.0,-10896545.723965906,1232.2575795979897,18172659.96130597
1187.0,1.9314523062304865,5.0,9750.0,-4874442.126088399,1155.412666908278,18172659.96130597
1188.0,1.4091375224216032,5.0,9750.0,1280118.8352201516,1070.0389930831554,18172659.96130597
1189.0,1.4014752066451006,5.0,9750.0,1355421.7437220095,1070.125032918665,18172659.96130597
1190.0,1.9619202864755483,5.0,9750.0,-5278404.480731791,1160.2623394903746,18172659.96130597
1191.0,1.3336512281679367,5.0,9750.0,2129745.9657006226,1058.7186541509363,18172659.96130597
1192.0,2.49901006402129,5.0,9750.0,-11648275.237067701,1242.4286354198557,18172659.96130597
1193.0,-0.12641943994533245,5.0,9750.0,19350865.019349195,835.088186569837,18172659.96130597
1194.0,2.5011680830442318,5.0,9750.0,-11697634.60982309,1242.8178135119754,18172659.96130597
1195.0,1.0809123792244026,5.0,9750.0,5070779.58559235,1025.7143695215827,18172659.96130597
1196.0,0.5492271982747958,5.0,9750.0,11343022.7935939,942.324582912239,18172659.96130597
1197.0,2.2219870713235617,5.0,9750.0,-8420317.432178188,1201.802620669246,18172659.96130597
1198.0,1.688076397510459,5.0,9750.0,-2116268.09489212,1112.8572386688188,18172659.96130597
1199.0,1.546367065884441,5.0,9750.0,-446461.04677023925,1091.282311841998,18172659.96130597
1200.0,1.584032339822346,5.0,9800.0,-997382.7869777987,1102.5858060557546,18202659.96130597
1201.0,0.9355319308981915,5.0,9800.0,6671087.748978513,1003.9937196902686,18202659.96130597
1202.0,3.015242497722305,5.0,9800.0,-17938505.689495627,1320.1842344963839,18202659.96130597
1203.0,0.9717978239389149,5.0,9800.0,6234454.568481504,1003.2635603547412,18202659.96130597
1204.0,2.615496419124594,5.0,9800.0,-13220099.241263013,1258.7350511524583,18202659.96130597
1205.0,1.1672659986551732,5.0,9800.0,3907206.623008444,1036.3103597604643,18202659.96130597
1206.0,1.7067488497041117,5.0,9800.0,-2485067.4017042154,1124.7487562194653,18202659.96130597
1207.0,1.1984467845391729,5.0,9800.0,3520541.544323857,1036.3786853460579,18202659.96130597
1208.0,2.578514543155535,5.0,9800.0,-12815624.341937233,1253.1532454939083,18202659.96130597
1209.0,-0.00904989436319692,5.0,9800.0,17791330.197343517,853.9129976626625,18202659.96130597
1210.0,2.659107189255642,5.0,9800.0,-13784651.716222221,1268.421055480584,18202659.96130597
1211.0,2.0030897043765723,5.0,9800.0,-6028096.994178074,1163.0730713831917,18202659.96130597
1212.0,0.8405528580557808,5.0,9800.0,7718422.07770702,985.7040437071851,18202659.96130597
1213.0,-0.3156696256469469,5.0,9800.0,21390763.762230832,809.8649107620054,18202659.96130597
1214.0,1.8138328676160853,5.0,9800.0,-3806522.8669168223,1142.6154046942172,18202659.96130597
1215.0,1.9187239592826275,5.0,9800.0,-5044266.838048749,1155.3861881849248,18202659.96130597
1216.0,2.0356343341201137,5.0,9800.0,-6425241.475978216,1173.115561470407,18202659.96130597
1217.0,1.4309995314559245,5.0,9800.0,728522.0746252732,1079.6247749059844,18202659.96130597
1218.0,2.03623918377865,5.0,9800.0,-6434134.5838404875,1172.8901992301116,18202659.96130597
1219.0,2.8476077348128337,5.0,9800.0,-16036876.182431698,1293.650061718411,18202659.96130597
1220.0,2.0453249632469745,5.0,9750.0,-6440837.578350818,1171.7938096753205,18172659.96130597
1221.0,2.2058175686692687,5.0,9750.0,-8347954.831104852,1195.2366659609427,18172659.96130597
1222.0,1.3392572490804442,5.0,9750.0,1874087.021972131,1067.579409255745,18172659.96130597
1223.0,1.2488572465033023,5.0,9750.0,2927186.9030512106,1045.919241223357,18172659.96130597
1224.0,0.4697553569336992,5.0,9750.0,12117152.297280885,929.3819966712069,18172659.96130597
1225.0,0.681907453558408,5.0,9750.0,9602212.508317567,963.5270982263069,18172659.96130597
1226.0,1.3869082661658982,5.0,9750.0,1271311.0603325916,1069.2892463446383,18172659.96130597
1227.0,1.6163420075235644,5.0,9750.0,-1438429.778005506,1102.2924387843063,18172659.96130597
1228.0,0.3751813634569716,5.0,9750.0,13223684.161049556,914.2176933505013,18172659.96130597
1229.0,2.806463553565303,5.0,9750.0,-15491413.61429631,1288.6242318546188,18172659.96130597
1230.0,1.3035616148801923,5.0,9750.0,2264942.099814035,1057.8769916428964,18172659.96130597
1231.0,1.9390225522310525,5.0,9750.0,-5240555.082751503,1154.9809111071977,18172659.96130597
1232.0,1.3751466991938326,5.0,9750.0,1419774.916405105,1069.0805113473325,18172659.96130597
1233.0,2.505199090779187,5.0,9750.0,-11929997.283180084,1242.5246392074703,18172659.96130597
1234.0,1.279491428293558,5.0,9750.0,2544966.202456129,1057.2818617525058,18172659.96130597
1235.0,2.444303365596058,5.0,9700.0,-11101099.728607591,1230.7016906871613,18142659.96130597
1236.0,2.0488959607201878,5.0,9700.0,-6444760.052709595,1171.9463943168564,18142659.96130597
1237.0,0.733920819687941,5.0,9700.0,9052683.654253911,966.2163834313952,18142659.96130597
1238.0,-0.09662332979899091,5.0,9700.0,18837980.37410971,845.298867707875,18142659.96130597
1239.0,1.4126681328564263,5.0,9700.0,1036219.3067393322,1080.007765802955,18142659.96130597
1240.0,1.3053528669375778,5.0,9700.0,2304006.3984055975,1058.3704688141936,18142659.96130597
1241.0,1.7091849903343768,5.0,9700.0,-2454431.086782668,1125.6264876540886,18142659.96130597
1242.0,2.442350549406555,5.0,9700.0,-11096404.46423157,1231.6459604651282,18142659.96130597
1243.0,0.7565582175694674,5.0,9700.0,8784901.82966293,975.342359376274,18142659.96130597
1244.0,1.198040130094034,5.0,9650.0,3672559.087702194,1047.8366813938596,18112659.96130597
1245.0,1.7224320851097783,5.0,9650.0,-2498607.8883806113,1125.6523325129733,18112659.96130597
1246.0,0.023348230232937972,5.0,9650.0,17508072.602061626,863.294707950661,18112659.96130597
1247.0,0.32603191465144876,5.0,9650.0,13950232.019182011,910.5458286508422,18112659.96130597
1248.0,1.100758412630281,5.0,9650.0,4841458.745034766,1027.0449784359948,18112659.96130597
1249.0,0.6115802055163746,5.0,9650.0,10617038.776760379,953.7228508770119,18112659.96130597
1250.0,0.879714375701834,5.0,9650.0,7479236.432237286,998.8114199251658,18112659.96130597
1251.0,1.96795096533436,5.0,9650.0,-5311059.1566168275,1162.934229627767,18112659.96130597
1252.0,1.2434369111829726,5.0,9650.0,3239563.321102419,1050.7133019908922,18112659.96130597
1253.0,1.784706673723873,5.0,9650.0,-3114826.962140751,1134.9151344651289,18112659.96130597
1254.0,1.5622588038744283,5.0,9650.0,-479893.94450389966,1104.8554624815258,18112659.96130597
1255.0,2.5827135209373724,5.0,9650.0,-12480704.49539775,1256.9228738065158,18112659.96130597
1256.0,2.383501664498091,5.0,9600.0,-10010288.086115018,1222.8613513380444,18082659.96130597
1257.0,1.4222293017449612,5.0,9600.0,1291054.8997852644,1081.2202565198395,18082659.96130597
1258.0,1.2797301003498722,5.0,9600.0,2965532.4584895214,1059.8680108104331,18082659.96130597
1259.0,1.7659348954896892,5.0,9600.0,-2749577.4243383445,1126.7388188632308,18082659.96130597
1260.0,-0.6571569013732468,5.0,9600.0,25730278.85814938,753.1685379776075,18082659.96130597
1261.0,-0.46448910970627555,5.0,9600.0,23469473.235983886,789.1705661195382,18082659.96130597
1262.0,1.8446784401602905,5.0,9600.0,-3657609.41863421,1145.7621916369662,18082659.96130597
1263.0,1.9303712868653058,5.0,9600.0,-4645583.687356707,1158.5222454188213,18082659.96130597
1264.0,1.8796010940812904,5.0,9600.0,-4032159.566731519,1151.066420058068,18082659.96130597
1265.0,1.349509083475712,5.0,9600.0,2211427.710094915,1061.705605637715,18082659.96130597
1266.0,0.6049728595596715,5.0,9600.0,10973218.874396687,951.624102251878,18082659.96130597
1267.0,1.043038844646012,5.0,9600.0,5836115.301507622,1021.5928198218616,18082659.96130597
1268.0,2.1073795869746013,5.0,9650.0,-6770358.383059388,1184.214124186638,18112659.96130597
1269.0,1.0362494602511987,5.0,9600.0,5943173.456748943,1021.5626846994816,18082659.96130597
1270.0,0.09484710040261479,5.0,9650.0,16948170.818212,875.5219281634666,18112659.96130597
1271.0,0.6197300868953879,5.0,9650.0,10783236.434515895,953.7570491931267,18112659.96130597
1272.0,0.6890240875822631,5.0,9650.0,9987027.871298563,966.5960395222494,18112659.96130597
1273.0,2.075805468437996,5.0,9650.0,-6316815.47231105,1178.3300224644813,18112659.96130597
1274.0,1.1493631284759909,5.0,9650.0,4612744.371165506,1031.9562898458148,18112659.96130597
1275.0,1.728269149147204,5.0,9700.0,-2287217.698981856,1129.7443741714596,18142659.96130597
1276.0,1.9308637858470812,5.0,9700.0,-4658673.432674935,1159.3883230903891,18142659.96130597
1277.0,1.0114965724844884,5.0,9700.0,6197134.657608014,1010.979732530107,18142659.96130597
1278.0,0.2778176920755513,5.0,9700.0,14861255.820956647,903.0589809778098,18142659.96130597
1279.0,1.0528474423180798,5.0,9700.0,5736238.704377368,1024.5556673941114,18142659.96130597
1280.0,2.616911945013954,5.0,9750.0,-12812051.80090963,1264.632397899361,18172659.96130597
1281.0,0.9122301382018687,5.0,9750.0,7339417.66307304,996.4208714490111,18172659.96130597
1282.0,2.6744001985507575,5.0,9750.0,-13463748.31559148,1269.091451240261,18172659.96130597
1283.0,0.961908654598342,5.0,9750.0,6773651.853268717,1004.1230668455682,18172659.96130597
1284.0,1.6835466108302555,5.0,9750.0,-1744537.5591778774,1116.65306797316,18172659.96130597
1285.0,0.07451833875830216,5.0,9800.0,17195156.01630422,871.8285518476123,18202659.96130597
1286.0,0.8568032406030808,5.0,9800.0,7947202.651093544,991.4678984395325,18202659.96130597
1287.0,1.6866922448922619,5.0,9800.0,-1859352.4846657766,1117.5302724633225,18202659.96130597
1288.0,1.355278194364824,5.0,9850.0,1977468.982785413,1064.340804017012,18232659.96130597
1289.0,2.243107652085855,5.0,9850.0,-8532085.278700814,1206.399098231122,18232659.96130597
1290.0,2.5216928864458144,5.0,9850.0,-11824187.687231792,1247.0351236742194,18232659.96130597
1291.0,1.9836341734552034,5.0,9850.0,-5443623.940774575,1163.2787654207177,18232659.96130597
1292.0,1.347789193443277,5.0,9900.0,1993190.6620968953,1062.5945581260398,18262659.96130597
1293.0,0.19032671781092958,5.0,9900.0,15730379.266007187,885.1239754419886,18262659.96130597
1294.0,0.25096653187682305,5.0,9900.0,15010580.365938261,895.980053150136,18262659.96130597
1295.0,1.0584087256913497,5.0,9950.0,5339325.765446126,1024.4524894966557,18292659.96130597
1296.0,0.22768972053995462,5.0,9950.0,15228045.924110465,896.7855288098033,18292659.96130597
1297.0,0.2452307836906651,5.0,9950.0,15034610.964814179,897.5039574700453,18292659.96130597
1298.0,2.8545830950788966,5.0,10000.0,-16098551.668382123,1299.7056343091501,18322659.96130597
1299.0,0.4512397650061306,5.0,10000.0,12544681.285705147,930.4936127073282,18322659.96130597
1300.0,0.6004379873923784,5.0,10000.0,10784501.469278162,952.5366142899477,18322659.96130597
1301.0,1.5064722698792048,5.0,10050.0,-89227.75657525193,1097.364766908958,18352659.96130597
1302.0,1.3337337393026516,5.0,10050.0,1991647.2922256198,1065.5371057665068,18352659.96130597
1303.0,2.763757979811496,5.0,10100.0,-15177076.31383365,1283.8963924669017,18382659.96130597
1304.0,0.7813036673248464,5.0,10100.0,8524542.928366764,980.2131069939542,18382659.96130597
1305.0,2.6374371260327756,5.0,10100.0,-13644275.886836058,1264.3206434600336,18382659.96130597
1306.0,0.9501388972243436,5.0,10150.0,6430133.517531869,1005.8255553843829,18412659.96130597
1307.0,2.1045514811441057,5.0,10150.0,-7382297.554945886,1182.42511682505,18412659.96130597
1308.0,0.8695037640874883,5.0,10150.0,7401470.397477328,991.9790643293595,18412659.96130597
1309.0,1.0417011711780262,5.0,10200.0,5245779.899610125,1024.881289994451,18442659.96130597
1310.0,0.7240394641685919,5.0,10200.0,9057283.09057006,969.5492554237485,18442659.96130597
1311.0,0.6121582688890244,5.0,10250.0,10315230.177798152,952.3584923744538,18472659.96130597
1312.0,3.544302798013133,5.0,10250.0,-24881914.24097378,1401.8112546341724,18472659.96130597
